System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s50ky0.28_5_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26483 -> 0.26482, length: 3, cache size: 37838
before garbage_collect. num_nodes: 37871, log10(remaining): 1
after garbage_collect. num_nodes: 37871, log10(remaining): 1
iter: 10000, tree: 229588, queue: 220222, pmap: 217871, log10(remaining): 1, time elapsed: 3.849718
iter: 20000, tree: 384206, queue: 365763, pmap: 363221, log10(remaining): 1, time elapsed: 7.351628
iter: 30000, tree: 510378, queue: 482832, pmap: 480521, log10(remaining): 1, time elapsed: 10.725315
iter: 40000, tree: 616492, queue: 580108, pmap: 577783, log10(remaining): 1, time elapsed: 13.974715
iter: 50000, tree: 715193, queue: 669902, pmap: 667680, log10(remaining): 1, time elapsed: 17.142584
iter: 60000, tree: 803253, queue: 749062, pmap: 747094, log10(remaining): 1, time elapsed: 20.246442
iter: 70000, tree: 884005, queue: 820868, pmap: 819612, log10(remaining): 1, time elapsed: 23.341732
iter: 80000, tree: 954840, queue: 882737, pmap: 881729, log10(remaining): 1, time elapsed: 26.403406
iter: 90000, tree: 1019132, queue: 938270, pmap: 937809, log10(remaining): 1, time elapsed: 29.503755
iter: 100000, tree: 1085898, queue: 996061, pmap: 997098, log10(remaining): 1, time elapsed: 32.456081
iter: 110000, tree: 1139994, queue: 1041617, pmap: 1042055, log10(remaining): 1, time elapsed: 35.388186
iter: 120000, tree: 1196426, queue: 1089560, pmap: 1091254, log10(remaining): 1, time elapsed: 38.293193
iter: 130000, tree: 1251632, queue: 1136009, pmap: 1140635, log10(remaining): 1, time elapsed: 41.169740
iter: 140000, tree: 1297791, queue: 1173909, pmap: 1179593, log10(remaining): 1, time elapsed: 44.028181
iter: 150000, tree: 1337461, queue: 1205278, pmap: 1211896, log10(remaining): 1, time elapsed: 46.870769
iter: 160000, tree: 1373598, queue: 1233325, pmap: 1242543, log10(remaining): 1, time elapsed: 49.693815
iter: 170000, tree: 1408037, queue: 1259703, pmap: 1271844, log10(remaining): 1, time elapsed: 52.518384
iter: 180000, tree: 1438330, queue: 1282260, pmap: 1297732, log10(remaining): 1, time elapsed: 55.310258
iter: 190000, tree: 1465646, queue: 1301866, pmap: 1320926, log10(remaining): 1, time elapsed: 58.082649
iter: 200000, tree: 1490343, queue: 1319021, pmap: 1342063, log10(remaining): 1, time elapsed: 60.840852
iter: 210000, tree: 1511796, queue: 1333119, pmap: 1361023, log10(remaining): 1, time elapsed: 63.564364
iter: 220000, tree: 1531868, queue: 1346148, pmap: 1378850, log10(remaining): 1, time elapsed: 66.291170
iter: 230000, tree: 1550909, queue: 1358246, pmap: 1396067, log10(remaining): 1, time elapsed: 69.022153
iter: 240000, tree: 1564438, queue: 1365899, pmap: 1410892, log10(remaining): 1, time elapsed: 71.731153
iter: 250000, tree: 1580256, queue: 1374975, pmap: 1426881, log10(remaining): 1, time elapsed: 74.408743
iter: 260000, tree: 1591437, queue: 1379910, pmap: 1438852, log10(remaining): 1, time elapsed: 77.080733
iter: 270000, tree: 1600845, queue: 1383332, pmap: 1449347, log10(remaining): 1, time elapsed: 79.731914
iter: 280000, tree: 1610741, queue: 1387403, pmap: 1459937, log10(remaining): 1, time elapsed: 82.362540
iter: 290000, tree: 1618273, queue: 1389447, pmap: 1469199, log10(remaining): 1, time elapsed: 84.997038
iter: 300000, tree: 1626814, queue: 1392059, pmap: 1480018, log10(remaining): 1, time elapsed: 87.630824
iter: 310000, tree: 1632410, queue: 1392089, pmap: 1488733, log10(remaining): 1, time elapsed: 90.250210
iter: 320000, tree: 1636904, queue: 1391169, pmap: 1496330, log10(remaining): 1, time elapsed: 92.838083
