System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s5ky0.25_1_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
iter: 10000, tree: 341614, queue: 332877, pmap: 326341, log10(remaining): 1, time elapsed: 1.075008
iter: 20000, tree: 603371, queue: 585737, pmap: 577033, log10(remaining): 1, time elapsed: 2.029971
iter: 30000, tree: 840052, queue: 813319, pmap: 804917, log10(remaining): 1, time elapsed: 2.905440
iter: 40000, tree: 1057725, queue: 1021917, pmap: 1013768, log10(remaining): 1, time elapsed: 3.839901
min(objective): 0.26443 -> 0.26442, length: 4, cache size: 1116745
min(objective): 0.26442 -> 0.26442, length: 4, cache size: 1116761
before garbage_collect. num_nodes: 1116774, log10(remaining): 1
after garbage_collect. num_nodes: 1116774, log10(remaining): 1
iter: 50000, tree: 1257535, queue: 1212599, pmap: 1203947, log10(remaining): 1, time elapsed: 4.780428
iter: 60000, tree: 1454913, queue: 1400751, pmap: 1392131, log10(remaining): 1, time elapsed: 5.579554
iter: 70000, tree: 1641387, queue: 1578032, pmap: 1569250, log10(remaining): 1, time elapsed: 6.387039
iter: 80000, tree: 1819574, queue: 1747164, pmap: 1740350, log10(remaining): 1, time elapsed: 7.170089
iter: 90000, tree: 1980488, queue: 1899028, pmap: 1892354, log10(remaining): 1, time elapsed: 8.152339
iter: 100000, tree: 2147396, queue: 2056530, pmap: 2050892, log10(remaining): 1, time elapsed: 8.884523
iter: 110000, tree: 2301723, queue: 2201782, pmap: 2196629, log10(remaining): 1, time elapsed: 9.645070
iter: 120000, tree: 2438937, queue: 2329882, pmap: 2325385, log10(remaining): 1, time elapsed: 10.367797
iter: 130000, tree: 2580053, queue: 2461782, pmap: 2457557, log10(remaining): 1, time elapsed: 11.078417
iter: 140000, tree: 2725491, queue: 2597991, pmap: 2595503, log10(remaining): 1, time elapsed: 11.786945
iter: 150000, tree: 2861038, queue: 2724289, pmap: 2721298, log10(remaining): 1, time elapsed: 12.488904
iter: 160000, tree: 2983993, queue: 2838054, pmap: 2835835, log10(remaining): 1, time elapsed: 13.187692
iter: 170000, tree: 3109626, queue: 2954502, pmap: 2949919, log10(remaining): 1, time elapsed: 13.895210
iter: 180000, tree: 3239850, queue: 3075457, pmap: 3070379, log10(remaining): 1, time elapsed: 14.589331
iter: 190000, tree: 3357719, queue: 3183967, pmap: 3178733, log10(remaining): 1, time elapsed: 15.259321
iter: 200000, tree: 3467945, queue: 3285242, pmap: 3280280, log10(remaining): 1, time elapsed: 15.932670
iter: 210000, tree: 3577938, queue: 3386155, pmap: 3382542, log10(remaining): 1, time elapsed: 16.604812
iter: 220000, tree: 3684598, queue: 3483897, pmap: 3479940, log10(remaining): 1, time elapsed: 17.285331
iter: 230000, tree: 3798180, queue: 3588264, pmap: 3581193, log10(remaining): 1, time elapsed: 17.961990
iter: 240000, tree: 3903078, queue: 3683896, pmap: 3677173, log10(remaining): 1, time elapsed: 18.615211
iter: 250000, tree: 4005169, queue: 3776666, pmap: 3770556, log10(remaining): 1, time elapsed: 19.759501
iter: 260000, tree: 4105226, queue: 3867347, pmap: 3862604, log10(remaining): 1, time elapsed: 20.404220
iter: 270000, tree: 4203614, queue: 3956661, pmap: 3952574, log10(remaining): 1, time elapsed: 21.047611
iter: 280000, tree: 4293984, queue: 4037804, pmap: 4035161, log10(remaining): 1, time elapsed: 21.673794
iter: 290000, tree: 4390816, queue: 4125506, pmap: 4121532, log10(remaining): 1, time elapsed: 22.305745
iter: 300000, tree: 4485271, queue: 4210799, pmap: 4206573, log10(remaining): 1, time elapsed: 22.944477
iter: 310000, tree: 4577124, queue: 4293545, pmap: 4288818, log10(remaining): 1, time elapsed: 23.581808
iter: 320000, tree: 4668615, queue: 4375913, pmap: 4370246, log10(remaining): 1, time elapsed: 24.217814
iter: 330000, tree: 4749715, queue: 4447666, pmap: 4445773, log10(remaining): 1, time elapsed: 24.821889
iter: 340000, tree: 4834307, queue: 4523144, pmap: 4521481, log10(remaining): 1, time elapsed: 25.438264
iter: 350000, tree: 4920401, queue: 4600221, pmap: 4598335, log10(remaining): 1, time elapsed: 26.051355
iter: 360000, tree: 5008593, queue: 4679253, pmap: 4678675, log10(remaining): 1, time elapsed: 26.662462
iter: 370000, tree: 5094876, queue: 4756360, pmap: 4754856, log10(remaining): 1, time elapsed: 27.284070
iter: 380000, tree: 5182568, queue: 4834997, pmap: 4832473, log10(remaining): 1, time elapsed: 27.912942
iter: 390000, tree: 5263302, queue: 4906801, pmap: 4902851, log10(remaining): 1, time elapsed: 28.526599
iter: 400000, tree: 5344323, queue: 4978774, pmap: 4976461, log10(remaining): 1, time elapsed: 29.137027
iter: 410000, tree: 5425014, queue: 5050511, pmap: 5046788, log10(remaining): 1, time elapsed: 29.746186
iter: 420000, tree: 5505619, queue: 5122077, pmap: 5116647, log10(remaining): 1, time elapsed: 30.353176
iter: 430000, tree: 5584046, queue: 5191317, pmap: 5185411, log10(remaining): 1, time elapsed: 30.951860
iter: 440000, tree: 5663481, queue: 5261577, pmap: 5254622, log10(remaining): 1, time elapsed: 31.552123
iter: 450000, tree: 5740377, queue: 5329513, pmap: 5321826, log10(remaining): 1, time elapsed: 32.146608
iter: 460000, tree: 5818854, queue: 5398923, pmap: 5390737, log10(remaining): 1, time elapsed: 32.750280
iter: 470000, tree: 5897909, queue: 5468804, pmap: 5460316, log10(remaining): 1, time elapsed: 33.344881
iter: 480000, tree: 5975034, queue: 5536958, pmap: 5526363, log10(remaining): 1, time elapsed: 33.933766
iter: 490000, tree: 6045557, queue: 5598733, pmap: 5588195, log10(remaining): 1, time elapsed: 34.521250
iter: 500000, tree: 6119646, queue: 5664091, pmap: 5650610, log10(remaining): 1, time elapsed: 35.120648
iter: 510000, tree: 6195361, queue: 5730778, pmap: 5717308, log10(remaining): 1, time elapsed: 35.709556
iter: 520000, tree: 6262078, queue: 5788481, pmap: 5775817, log10(remaining): 1, time elapsed: 36.299125
iter: 530000, tree: 6330970, queue: 5848524, pmap: 5837563, log10(remaining): 1, time elapsed: 36.884095
iter: 540000, tree: 6396611, queue: 5905234, pmap: 5895642, log10(remaining): 1, time elapsed: 37.462546
iter: 550000, tree: 6466309, queue: 5966018, pmap: 5955551, log10(remaining): 1, time elapsed: 38.042563
