System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s10ky0.25_5_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26543 -> 0.26542, length: 3, cache size: 278769
min(objective): 0.26542 -> 0.26542, length: 3, cache size: 278785
before garbage_collect. num_nodes: 278807, log10(remaining): 1
after garbage_collect. num_nodes: 278807, log10(remaining): 1
iter: 10000, tree: 328055, queue: 319244, pmap: 312099, log10(remaining): 1, time elapsed: 1.551304
iter: 20000, tree: 573096, queue: 555337, pmap: 547166, log10(remaining): 1, time elapsed: 2.903990
iter: 30000, tree: 788748, queue: 762004, pmap: 754345, log10(remaining): 1, time elapsed: 4.159224
iter: 40000, tree: 990489, queue: 954603, pmap: 947228, log10(remaining): 1, time elapsed: 5.476544
iter: 50000, tree: 1178562, queue: 1133449, pmap: 1126927, log10(remaining): 1, time elapsed: 6.650529
iter: 60000, tree: 1358476, queue: 1304064, pmap: 1297962, log10(remaining): 1, time elapsed: 7.833407
iter: 70000, tree: 1518998, queue: 1455406, pmap: 1449978, log10(remaining): 1, time elapsed: 8.971667
iter: 80000, tree: 1679103, queue: 1606145, pmap: 1600288, log10(remaining): 1, time elapsed: 10.099694
iter: 90000, tree: 1824927, queue: 1742708, pmap: 1737940, log10(remaining): 1, time elapsed: 11.227792
iter: 100000, tree: 1966088, queue: 1874594, pmap: 1870787, log10(remaining): 1, time elapsed: 12.555824
iter: 110000, tree: 2101254, queue: 2000597, pmap: 1996819, log10(remaining): 1, time elapsed: 13.627665
iter: 120000, tree: 2233649, queue: 2123575, pmap: 2119706, log10(remaining): 1, time elapsed: 14.696622
iter: 130000, tree: 2362391, queue: 2242981, pmap: 2239980, log10(remaining): 1, time elapsed: 15.752069
iter: 140000, tree: 2486678, queue: 2358008, pmap: 2356008, log10(remaining): 1, time elapsed: 16.798665
iter: 150000, tree: 2606644, queue: 2468784, pmap: 2467137, log10(remaining): 1, time elapsed: 17.837051
iter: 160000, tree: 2723122, queue: 2576003, pmap: 2575474, log10(remaining): 1, time elapsed: 18.862247
iter: 170000, tree: 2835889, queue: 2679464, pmap: 2677913, log10(remaining): 1, time elapsed: 19.886953
iter: 180000, tree: 2946008, queue: 2780187, pmap: 2779818, log10(remaining): 1, time elapsed: 20.935572
iter: 190000, tree: 3056871, queue: 2881605, pmap: 2880848, log10(remaining): 1, time elapsed: 21.957956
iter: 200000, tree: 3159843, queue: 2975255, pmap: 2973337, log10(remaining): 1, time elapsed: 22.966907
iter: 210000, tree: 3264715, queue: 3070951, pmap: 3067941, log10(remaining): 1, time elapsed: 23.970552
iter: 220000, tree: 3366278, queue: 3163427, pmap: 3160238, log10(remaining): 1, time elapsed: 24.967289
iter: 230000, tree: 3461748, queue: 3249744, pmap: 3248279, log10(remaining): 1, time elapsed: 25.948674
iter: 240000, tree: 3557666, queue: 3336443, pmap: 3336047, log10(remaining): 1, time elapsed: 26.952902
iter: 250000, tree: 3654754, queue: 3424254, pmap: 3424894, log10(remaining): 1, time elapsed: 27.941050
iter: 260000, tree: 3746389, queue: 3506845, pmap: 3508592, log10(remaining): 1, time elapsed: 28.921289
iter: 270000, tree: 3836364, queue: 3587749, pmap: 3589421, log10(remaining): 1, time elapsed: 29.892450
iter: 280000, tree: 3931230, queue: 3673477, pmap: 3675846, log10(remaining): 1, time elapsed: 30.875525
iter: 290000, tree: 4017840, queue: 3750989, pmap: 3753071, log10(remaining): 1, time elapsed: 32.362078
iter: 300000, tree: 4106254, queue: 3830350, pmap: 3831533, log10(remaining): 1, time elapsed: 33.328019
iter: 310000, tree: 4192119, queue: 3907096, pmap: 3909449, log10(remaining): 1, time elapsed: 34.265841
iter: 320000, tree: 4281863, queue: 3987518, pmap: 3990258, log10(remaining): 1, time elapsed: 35.213288
iter: 330000, tree: 4367889, queue: 4064362, pmap: 4065522, log10(remaining): 1, time elapsed: 36.162324
iter: 340000, tree: 4452504, queue: 4139862, pmap: 4141534, log10(remaining): 1, time elapsed: 37.103352
iter: 350000, tree: 4537287, queue: 4215452, pmap: 4218305, log10(remaining): 1, time elapsed: 38.066834
iter: 360000, tree: 4617478, queue: 4286583, pmap: 4288234, log10(remaining): 1, time elapsed: 39.024336
iter: 370000, tree: 4698784, queue: 4358946, pmap: 4361162, log10(remaining): 1, time elapsed: 39.968917
iter: 380000, tree: 4776654, queue: 4427801, pmap: 4429686, log10(remaining): 1, time elapsed: 40.912577
iter: 390000, tree: 4846963, queue: 4489040, pmap: 4494196, log10(remaining): 1, time elapsed: 41.829975
iter: 400000, tree: 4918110, queue: 4551047, pmap: 4556336, log10(remaining): 1, time elapsed: 42.747744
iter: 410000, tree: 4993128, queue: 4617013, pmap: 4620016, log10(remaining): 1, time elapsed: 43.689991
iter: 420000, tree: 5058420, queue: 4673242, pmap: 4677677, log10(remaining): 1, time elapsed: 44.604574
iter: 430000, tree: 5126284, queue: 4732043, pmap: 4734685, log10(remaining): 1, time elapsed: 45.535303
iter: 440000, tree: 5193034, queue: 4789395, pmap: 4795764, log10(remaining): 1, time elapsed: 46.437527
iter: 450000, tree: 5261364, queue: 4848633, pmap: 4853239, log10(remaining): 1, time elapsed: 47.358942
iter: 460000, tree: 5326397, queue: 4904422, pmap: 4910930, log10(remaining): 1, time elapsed: 48.265385
iter: 470000, tree: 5391801, queue: 4960839, pmap: 4966150, log10(remaining): 1, time elapsed: 49.178608
iter: 480000, tree: 5457350, queue: 5017324, pmap: 5022949, log10(remaining): 1, time elapsed: 50.099643
iter: 490000, tree: 5526338, queue: 5077277, pmap: 5080244, log10(remaining): 1, time elapsed: 51.036779
iter: 500000, tree: 5581241, queue: 5123608, pmap: 5125972, log10(remaining): 1, time elapsed: 51.940537
iter: 510000, tree: 5641214, queue: 5174581, pmap: 5176324, log10(remaining): 1, time elapsed: 52.846429
iter: 520000, tree: 5703040, queue: 5227583, pmap: 5228567, log10(remaining): 1, time elapsed: 53.744742
iter: 530000, tree: 5762238, queue: 5278290, pmap: 5278430, log10(remaining): 1, time elapsed: 54.650926
iter: 540000, tree: 5818754, queue: 5326183, pmap: 5325502, log10(remaining): 1, time elapsed: 55.551643
iter: 550000, tree: 5881156, queue: 5379930, pmap: 5377197, log10(remaining): 1, time elapsed: 56.465966
iter: 560000, tree: 5947512, queue: 5437485, pmap: 5435206, log10(remaining): 1, time elapsed: 57.375207
iter: 570000, tree: 5997931, queue: 5479471, pmap: 5477482, log10(remaining): 1, time elapsed: 58.261317
iter: 580000, tree: 6053492, queue: 5526356, pmap: 5525334, log10(remaining): 1, time elapsed: 59.152398
iter: 590000, tree: 6109385, queue: 5573545, pmap: 5572090, log10(remaining): 1, time elapsed: 60.044250
iter: 600000, tree: 6168910, queue: 5624280, pmap: 5623839, log10(remaining): 1, time elapsed: 60.942689
iter: 610000, tree: 6222673, queue: 5669298, pmap: 5670580, log10(remaining): 1, time elapsed: 61.814990
iter: 620000, tree: 6278078, queue: 5715921, pmap: 5719307, log10(remaining): 1, time elapsed: 62.694280
iter: 630000, tree: 6331630, queue: 5760831, pmap: 5765934, log10(remaining): 1, time elapsed: 63.581367
iter: 640000, tree: 6386414, queue: 5806944, pmap: 5813387, log10(remaining): 1, time elapsed: 64.463231
iter: 650000, tree: 6436887, queue: 5848891, pmap: 5857079, log10(remaining): 1, time elapsed: 65.338592
iter: 660000, tree: 6485576, queue: 5888723, pmap: 5900348, log10(remaining): 1, time elapsed: 66.193685
iter: 670000, tree: 6539519, queue: 5934052, pmap: 5946528, log10(remaining): 1, time elapsed: 67.074428
iter: 680000, tree: 6588755, queue: 5974685, pmap: 5988291, log10(remaining): 1, time elapsed: 67.947705
iter: 690000, tree: 6635487, queue: 6013090, pmap: 6028410, log10(remaining): 1, time elapsed: 68.819071
iter: 700000, tree: 6685085, queue: 6054169, pmap: 6070795, log10(remaining): 1, time elapsed: 69.702487
iter: 710000, tree: 6730547, queue: 6091145, pmap: 6109455, log10(remaining): 1, time elapsed: 70.566916
iter: 720000, tree: 6775152, queue: 6127425, pmap: 6148477, log10(remaining): 1, time elapsed: 71.446662
iter: 730000, tree: 6817927, queue: 6161976, pmap: 6183473, log10(remaining): 1, time elapsed: 72.317176
iter: 740000, tree: 6858496, queue: 6194133, pmap: 6217775, log10(remaining): 1, time elapsed: 73.165848
iter: 750000, tree: 6901231, queue: 6228348, pmap: 6252015, log10(remaining): 1, time elapsed: 74.026808
iter: 760000, tree: 6949647, queue: 6268098, pmap: 6292837, log10(remaining): 1, time elapsed: 74.887274
iter: 770000, tree: 6991278, queue: 6301074, pmap: 6328604, log10(remaining): 1, time elapsed: 75.733305
iter: 780000, tree: 7035647, queue: 6337101, pmap: 6365524, log10(remaining): 1, time elapsed: 76.618280
iter: 790000, tree: 7073006, queue: 6366103, pmap: 6398215, log10(remaining): 1, time elapsed: 77.470724
