System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s50ky0.25_6_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.25699 -> 0.25698, length: 3, cache size: 189261
before garbage_collect. num_nodes: 189299, log10(remaining): 1
after garbage_collect. num_nodes: 189299, log10(remaining): 1
iter: 10000, tree: 297994, queue: 289212, pmap: 280850, log10(remaining): 1, time elapsed: 5.011755
iter: 20000, tree: 512179, queue: 494597, pmap: 483509, log10(remaining): 1, time elapsed: 9.540804
iter: 30000, tree: 701403, queue: 674770, pmap: 662292, log10(remaining): 1, time elapsed: 13.840650
iter: 40000, tree: 866055, queue: 830553, pmap: 816291, log10(remaining): 1, time elapsed: 18.033785
iter: 50000, tree: 1012832, queue: 968426, pmap: 955491, log10(remaining): 1, time elapsed: 22.241556
iter: 60000, tree: 1151929, queue: 1098584, pmap: 1082127, log10(remaining): 1, time elapsed: 26.294903
iter: 70000, tree: 1278740, queue: 1216459, pmap: 1200327, log10(remaining): 1, time elapsed: 30.277961
iter: 80000, tree: 1399749, queue: 1328514, pmap: 1312762, log10(remaining): 1, time elapsed: 34.201515
iter: 90000, tree: 1517483, queue: 1437331, pmap: 1421226, log10(remaining): 1, time elapsed: 38.075112
iter: 100000, tree: 1636195, queue: 1547090, pmap: 1529534, log10(remaining): 1, time elapsed: 41.958403
iter: 110000, tree: 1742343, queue: 1644434, pmap: 1627547, log10(remaining): 1, time elapsed: 45.788832
iter: 120000, tree: 1845993, queue: 1739143, pmap: 1723248, log10(remaining): 1, time elapsed: 49.559224
iter: 130000, tree: 1945508, queue: 1829930, pmap: 1815275, log10(remaining): 1, time elapsed: 53.299573
iter: 140000, tree: 2048526, queue: 1923979, pmap: 1906929, log10(remaining): 1, time elapsed: 57.306814
iter: 150000, tree: 2146639, queue: 2013261, pmap: 1995401, log10(remaining): 1, time elapsed: 61.056495
iter: 160000, tree: 2237627, queue: 2095274, pmap: 2078107, log10(remaining): 1, time elapsed: 64.726376
iter: 170000, tree: 2326805, queue: 2175554, pmap: 2159966, log10(remaining): 1, time elapsed: 68.386826
iter: 180000, tree: 2413753, queue: 2253815, pmap: 2238894, log10(remaining): 1, time elapsed: 72.058678
iter: 190000, tree: 2499703, queue: 2330813, pmap: 2314429, log10(remaining): 1, time elapsed: 75.701001
iter: 200000, tree: 2579761, queue: 2402100, pmap: 2384827, log10(remaining): 1, time elapsed: 79.332326
iter: 210000, tree: 2657179, queue: 2470722, pmap: 2454125, log10(remaining): 1, time elapsed: 82.914651
iter: 220000, tree: 2736204, queue: 2540952, pmap: 2523653, log10(remaining): 1, time elapsed: 86.486976
iter: 230000, tree: 2814854, queue: 2610803, pmap: 2591690, log10(remaining): 1, time elapsed: 90.085244
iter: 240000, tree: 2894192, queue: 2681310, pmap: 2660385, log10(remaining): 1, time elapsed: 93.664188
iter: 250000, tree: 2971902, queue: 2750257, pmap: 2727455, log10(remaining): 1, time elapsed: 97.253073
iter: 260000, tree: 3044234, queue: 2813940, pmap: 2789883, log10(remaining): 1, time elapsed: 100.830784
iter: 270000, tree: 3112151, queue: 2873194, pmap: 2849495, log10(remaining): 1, time elapsed: 104.366353
iter: 280000, tree: 3176990, queue: 2929389, pmap: 2906524, log10(remaining): 1, time elapsed: 107.866004
iter: 290000, tree: 3240287, queue: 2983895, pmap: 2961720, log10(remaining): 1, time elapsed: 111.357960
iter: 300000, tree: 3305433, queue: 3040434, pmap: 3018861, log10(remaining): 1, time elapsed: 114.896647
iter: 310000, tree: 3369296, queue: 3095727, pmap: 3076775, log10(remaining): 1, time elapsed: 118.371442
iter: 320000, tree: 3438642, queue: 3156237, pmap: 3138356, log10(remaining): 1, time elapsed: 121.873842
iter: 330000, tree: 3505802, queue: 3214776, pmap: 3196753, log10(remaining): 1, time elapsed: 125.367591
iter: 340000, tree: 3570511, queue: 3270744, pmap: 3251773, log10(remaining): 1, time elapsed: 128.902824
iter: 350000, tree: 3630467, queue: 3322066, pmap: 3303036, log10(remaining): 1, time elapsed: 132.414257
iter: 360000, tree: 3687965, queue: 3370893, pmap: 3352473, log10(remaining): 1, time elapsed: 135.884065
iter: 370000, tree: 3743399, queue: 3417912, pmap: 3399857, log10(remaining): 1, time elapsed: 139.371303
iter: 380000, tree: 3795085, queue: 3461310, pmap: 3443493, log10(remaining): 1, time elapsed: 142.846495
iter: 390000, tree: 3849596, queue: 3507231, pmap: 3490006, log10(remaining): 1, time elapsed: 146.302330
iter: 400000, tree: 3899016, queue: 3548093, pmap: 3532319, log10(remaining): 1, time elapsed: 149.748399
iter: 410000, tree: 3953155, queue: 3593443, pmap: 3579851, log10(remaining): 1, time elapsed: 153.147755
iter: 420000, tree: 4003340, queue: 3635108, pmap: 3624256, log10(remaining): 1, time elapsed: 156.563810
iter: 430000, tree: 4050212, queue: 3673598, pmap: 3664903, log10(remaining): 1, time elapsed: 160.008257
iter: 440000, tree: 4100137, queue: 3715187, pmap: 3708177, log10(remaining): 1, time elapsed: 163.427112
iter: 450000, tree: 4146239, queue: 3753090, pmap: 3749196, log10(remaining): 1, time elapsed: 167.291764
iter: 460000, tree: 4190023, queue: 3788520, pmap: 3785938, log10(remaining): 1, time elapsed: 170.673099
iter: 470000, tree: 4234878, queue: 3824929, pmap: 3824111, log10(remaining): 1, time elapsed: 174.074124
iter: 480000, tree: 4271979, queue: 3853673, pmap: 3854823, log10(remaining): 1, time elapsed: 177.428023
iter: 490000, tree: 4311362, queue: 3884976, pmap: 3886756, log10(remaining): 1, time elapsed: 180.808970
iter: 500000, tree: 4348838, queue: 3914403, pmap: 3916755, log10(remaining): 1, time elapsed: 184.180546
iter: 510000, tree: 4384585, queue: 3941804, pmap: 3946714, log10(remaining): 1, time elapsed: 187.507931
iter: 520000, tree: 4421217, queue: 3970497, pmap: 3977577, log10(remaining): 1, time elapsed: 190.851074
iter: 530000, tree: 4458292, queue: 3999638, pmap: 4009981, log10(remaining): 1, time elapsed: 194.204110
