System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s50ky0.25_0_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.25693 -> 0.25692, length: 3, cache size: 200397
before garbage_collect. num_nodes: 200435, log10(remaining): 1
after garbage_collect. num_nodes: 200435, log10(remaining): 1
iter: 10000, tree: 297989, queue: 289183, pmap: 281458, log10(remaining): 1, time elapsed: 4.948448
iter: 20000, tree: 512540, queue: 494906, pmap: 484775, log10(remaining): 1, time elapsed: 9.413352
iter: 30000, tree: 702937, queue: 676242, pmap: 665567, log10(remaining): 1, time elapsed: 13.646887
iter: 40000, tree: 867387, queue: 831775, pmap: 819990, log10(remaining): 1, time elapsed: 17.808597
iter: 50000, tree: 1014404, queue: 969849, pmap: 959577, log10(remaining): 1, time elapsed: 21.928618
iter: 60000, tree: 1153536, queue: 1100086, pmap: 1087838, log10(remaining): 1, time elapsed: 25.968773
iter: 70000, tree: 1282401, queue: 1219900, pmap: 1207885, log10(remaining): 1, time elapsed: 29.899713
iter: 80000, tree: 1405617, queue: 1333950, pmap: 1322257, log10(remaining): 1, time elapsed: 33.772325
iter: 90000, tree: 1524662, queue: 1444002, pmap: 1430421, log10(remaining): 1, time elapsed: 37.649445
iter: 100000, tree: 1642328, queue: 1552824, pmap: 1538627, log10(remaining): 1, time elapsed: 41.485360
iter: 110000, tree: 1750664, queue: 1652010, pmap: 1639521, log10(remaining): 1, time elapsed: 45.210775
iter: 120000, tree: 1854930, queue: 1747353, pmap: 1736284, log10(remaining): 1, time elapsed: 48.948673
iter: 130000, tree: 1956810, queue: 1840413, pmap: 1829550, log10(remaining): 1, time elapsed: 52.699549
iter: 140000, tree: 2058468, queue: 1933145, pmap: 1920455, log10(remaining): 1, time elapsed: 56.648158
iter: 150000, tree: 2157937, queue: 2023671, pmap: 2010044, log10(remaining): 1, time elapsed: 60.342999
iter: 160000, tree: 2259097, queue: 2115593, pmap: 2103191, log10(remaining): 1, time elapsed: 63.993095
iter: 170000, tree: 2347395, queue: 2194959, pmap: 2183533, log10(remaining): 1, time elapsed: 67.627716
iter: 180000, tree: 2432956, queue: 2271483, pmap: 2259774, log10(remaining): 1, time elapsed: 71.259333
iter: 190000, tree: 2518513, queue: 2348114, pmap: 2335928, log10(remaining): 1, time elapsed: 74.847474
iter: 200000, tree: 2606509, queue: 2427207, pmap: 2413653, log10(remaining): 1, time elapsed: 78.442207
iter: 210000, tree: 2687948, queue: 2499618, pmap: 2485871, log10(remaining): 1, time elapsed: 82.000297
iter: 220000, tree: 2767757, queue: 2570840, pmap: 2555751, log10(remaining): 1, time elapsed: 85.603249
iter: 230000, tree: 2848163, queue: 2642377, pmap: 2625317, log10(remaining): 1, time elapsed: 89.179975
iter: 240000, tree: 2927435, queue: 2712833, pmap: 2694629, log10(remaining): 1, time elapsed: 92.741982
iter: 250000, tree: 3002460, queue: 2779052, pmap: 2758680, log10(remaining): 1, time elapsed: 96.276372
iter: 260000, tree: 3071745, queue: 2839495, pmap: 2818974, log10(remaining): 1, time elapsed: 99.772043
iter: 270000, tree: 3142332, queue: 2901188, pmap: 2881046, log10(remaining): 1, time elapsed: 103.277966
iter: 280000, tree: 3215425, queue: 2965457, pmap: 2945710, log10(remaining): 1, time elapsed: 106.791564
iter: 290000, tree: 3280734, queue: 3021866, pmap: 3003668, log10(remaining): 1, time elapsed: 110.260167
iter: 300000, tree: 3344301, queue: 3076685, pmap: 3061726, log10(remaining): 1, time elapsed: 113.703437
iter: 310000, tree: 3415803, queue: 3139272, pmap: 3123696, log10(remaining): 1, time elapsed: 117.196801
iter: 320000, tree: 3482777, queue: 3197460, pmap: 3181012, log10(remaining): 1, time elapsed: 120.664117
iter: 330000, tree: 3546650, queue: 3252633, pmap: 3236044, log10(remaining): 1, time elapsed: 124.143454
iter: 340000, tree: 3611766, queue: 3308974, pmap: 3291619, log10(remaining): 1, time elapsed: 127.635678
iter: 350000, tree: 3671589, queue: 3360196, pmap: 3342498, log10(remaining): 1, time elapsed: 131.104402
iter: 360000, tree: 3730939, queue: 3410785, pmap: 3394009, log10(remaining): 1, time elapsed: 134.559016
iter: 370000, tree: 3788667, queue: 3459828, pmap: 3442177, log10(remaining): 1, time elapsed: 138.003569
iter: 380000, tree: 3846606, queue: 3509116, pmap: 3492401, log10(remaining): 1, time elapsed: 141.444412
iter: 390000, tree: 3903155, queue: 3557056, pmap: 3542208, log10(remaining): 1, time elapsed: 144.855678
iter: 400000, tree: 3961385, queue: 3606341, pmap: 3594355, log10(remaining): 1, time elapsed: 148.279996
iter: 410000, tree: 4011324, queue: 3647852, pmap: 3636893, log10(remaining): 1, time elapsed: 151.697762
iter: 420000, tree: 4062442, queue: 3690422, pmap: 3681202, log10(remaining): 1, time elapsed: 155.075136
iter: 430000, tree: 4114335, queue: 3733544, pmap: 3726218, log10(remaining): 1, time elapsed: 158.908301
iter: 440000, tree: 4159902, queue: 3770644, pmap: 3764038, log10(remaining): 1, time elapsed: 162.290363
iter: 450000, tree: 4203218, queue: 3805555, pmap: 3798986, log10(remaining): 1, time elapsed: 165.686075
iter: 460000, tree: 4239936, queue: 3833870, pmap: 3829687, log10(remaining): 1, time elapsed: 169.020059
iter: 470000, tree: 4282056, queue: 3867792, pmap: 3863823, log10(remaining): 1, time elapsed: 172.378116
iter: 480000, tree: 4327383, queue: 3904852, pmap: 3901755, log10(remaining): 1, time elapsed: 175.759914
iter: 490000, tree: 4367578, queue: 3936755, pmap: 3934392, log10(remaining): 1, time elapsed: 179.106840
iter: 500000, tree: 4408123, queue: 3969267, pmap: 3968552, log10(remaining): 1, time elapsed: 182.462962
iter: 510000, tree: 4449096, queue: 4001993, pmap: 4003977, log10(remaining): 1, time elapsed: 185.804361
iter: 520000, tree: 4488449, queue: 4033042, pmap: 4037201, log10(remaining): 1, time elapsed: 189.136504
iter: 530000, tree: 4525387, queue: 4061665, pmap: 4067931, log10(remaining): 1, time elapsed: 192.455871
iter: 540000, tree: 4562794, queue: 4091064, pmap: 4100016, log10(remaining): 1, time elapsed: 195.781666
iter: 550000, tree: 4603122, queue: 4123508, pmap: 4134703, log10(remaining): 1, time elapsed: 199.146408
iter: 560000, tree: 4638299, queue: 4150835, pmap: 4163806, log10(remaining): 1, time elapsed: 202.464845
