System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s5ky0.28_7_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
iter: 10000, tree: 260901, queue: 251428, pmap: 250586, log10(remaining): 1, time elapsed: 0.848836
iter: 20000, tree: 448355, queue: 429483, pmap: 426791, log10(remaining): 1, time elapsed: 1.541927
iter: 30000, tree: 607922, queue: 579729, pmap: 574854, log10(remaining): 1, time elapsed: 2.261431
iter: 40000, tree: 746094, queue: 708549, pmap: 702656, log10(remaining): 1, time elapsed: 2.892472
min(objective): 0.26981 -> 0.26981, length: 6, cache size: 749860
min(objective): 0.26981 -> 0.26981, length: 6, cache size: 749876
before garbage_collect. num_nodes: 749888, log10(remaining): 1
after garbage_collect. num_nodes: 749888, log10(remaining): 1
iter: 50000, tree: 861298, queue: 814761, pmap: 805904, log10(remaining): 1, time elapsed: 3.577318
iter: 60000, tree: 968468, queue: 912840, pmap: 899982, log10(remaining): 1, time elapsed: 4.195451
iter: 70000, tree: 1068503, queue: 1004026, pmap: 989321, log10(remaining): 1, time elapsed: 4.880068
iter: 80000, tree: 1158405, queue: 1084947, pmap: 1067539, log10(remaining): 1, time elapsed: 5.442819
iter: 90000, tree: 1237955, queue: 1155681, pmap: 1137930, log10(remaining): 1, time elapsed: 5.987372
iter: 100000, tree: 1310995, queue: 1219879, pmap: 1199292, log10(remaining): 1, time elapsed: 6.538040
iter: 110000, tree: 1385793, queue: 1286025, pmap: 1261060, log10(remaining): 1, time elapsed: 7.082888
iter: 120000, tree: 1451342, queue: 1342764, pmap: 1315688, log10(remaining): 1, time elapsed: 7.603877
iter: 130000, tree: 1508327, queue: 1391267, pmap: 1363521, log10(remaining): 1, time elapsed: 8.112916
iter: 140000, tree: 1566361, queue: 1440673, pmap: 1411756, log10(remaining): 1, time elapsed: 8.621481
iter: 150000, tree: 1624351, queue: 1490309, pmap: 1459544, log10(remaining): 1, time elapsed: 9.128992
iter: 160000, tree: 1675360, queue: 1532976, pmap: 1502657, log10(remaining): 1, time elapsed: 9.644266
iter: 170000, tree: 1730027, queue: 1579383, pmap: 1549172, log10(remaining): 1, time elapsed: 10.155754
iter: 180000, tree: 1774990, queue: 1616229, pmap: 1586461, log10(remaining): 1, time elapsed: 10.642412
iter: 190000, tree: 1823404, queue: 1656402, pmap: 1625820, log10(remaining): 1, time elapsed: 11.134693
iter: 200000, tree: 1860242, queue: 1685320, pmap: 1656438, log10(remaining): 1, time elapsed: 11.602693
iter: 210000, tree: 1896674, queue: 1714043, pmap: 1687303, log10(remaining): 1, time elapsed: 12.066685
iter: 220000, tree: 1934874, queue: 1744196, pmap: 1719341, log10(remaining): 1, time elapsed: 12.536873
iter: 230000, tree: 1970252, queue: 1771638, pmap: 1748754, log10(remaining): 1, time elapsed: 13.024951
iter: 240000, tree: 2002514, queue: 1796154, pmap: 1775252, log10(remaining): 1, time elapsed: 13.505868
iter: 250000, tree: 2036400, queue: 1822374, pmap: 1803007, log10(remaining): 1, time elapsed: 13.974280
iter: 260000, tree: 2070216, queue: 1848397, pmap: 1831338, log10(remaining): 1, time elapsed: 14.435666
iter: 270000, tree: 2097055, queue: 1867802, pmap: 1853353, log10(remaining): 1, time elapsed: 15.114273
iter: 280000, tree: 2125591, queue: 1888819, pmap: 1877968, log10(remaining): 1, time elapsed: 15.562913
iter: 290000, tree: 2150575, queue: 1906469, pmap: 1899168, log10(remaining): 1, time elapsed: 16.011426
iter: 300000, tree: 2173468, queue: 1922434, pmap: 1918768, log10(remaining): 1, time elapsed: 16.453302
iter: 310000, tree: 2193447, queue: 1936090, pmap: 1937410, log10(remaining): 1, time elapsed: 16.891266
iter: 320000, tree: 2210362, queue: 1946445, pmap: 1952245, log10(remaining): 1, time elapsed: 17.319130
iter: 330000, tree: 2227446, queue: 1957354, pmap: 1968366, log10(remaining): 1, time elapsed: 17.749747
iter: 340000, tree: 2243513, queue: 1967324, pmap: 1983889, log10(remaining): 1, time elapsed: 18.173872
iter: 350000, tree: 2256634, queue: 1974908, pmap: 1997046, log10(remaining): 1, time elapsed: 18.588763
iter: 360000, tree: 2273762, queue: 1985540, pmap: 2013955, log10(remaining): 1, time elapsed: 19.008691
iter: 370000, tree: 2285073, queue: 1991172, pmap: 2025170, log10(remaining): 1, time elapsed: 19.423242
iter: 380000, tree: 2299188, queue: 1998959, pmap: 2038897, log10(remaining): 1, time elapsed: 19.837679
iter: 390000, tree: 2309326, queue: 2003681, pmap: 2050021, log10(remaining): 1, time elapsed: 20.244949
iter: 400000, tree: 2315099, queue: 2004580, pmap: 2058599, log10(remaining): 1, time elapsed: 20.644134
iter: 410000, tree: 2325989, queue: 2010091, pmap: 2071294, log10(remaining): 1, time elapsed: 21.055812
iter: 420000, tree: 2333284, queue: 2012378, pmap: 2080814, log10(remaining): 1, time elapsed: 21.476205
iter: 430000, tree: 2337491, queue: 2012366, pmap: 2088654, log10(remaining): 1, time elapsed: 21.878593
iter: 440000, tree: 2343458, queue: 2013436, pmap: 2097825, log10(remaining): 1, time elapsed: 22.280993
iter: 450000, tree: 2348056, queue: 2013559, pmap: 2105536, log10(remaining): 1, time elapsed: 22.681776
iter: 460000, tree: 2350649, queue: 2011981, pmap: 2111988, log10(remaining): 1, time elapsed: 23.070764
iter: 470000, tree: 2353224, queue: 2010524, pmap: 2118944, log10(remaining): 1, time elapsed: 23.462678
iter: 480000, tree: 2356307, queue: 2009349, pmap: 2126349, log10(remaining): 1, time elapsed: 23.862151
iter: 490000, tree: 2356640, queue: 2006047, pmap: 2131748, log10(remaining): 1, time elapsed: 24.246775
iter: 500000, tree: 2355691, queue: 2002113, pmap: 2136514, log10(remaining): 1, time elapsed: 24.624108
iter: 510000, tree: 2356848, queue: 1999448, pmap: 2142512, log10(remaining): 1, time elapsed: 25.003799
iter: 520000, tree: 2356922, queue: 1996037, pmap: 2147903, log10(remaining): 1, time elapsed: 25.385969
iter: 530000, tree: 2355053, queue: 1991328, pmap: 2152034, log10(remaining): 1, time elapsed: 25.760674
iter: 540000, tree: 2353348, queue: 1986512, pmap: 2156341, log10(remaining): 1, time elapsed: 26.137368
iter: 550000, tree: 2351249, queue: 1981536, pmap: 2160505, log10(remaining): 1, time elapsed: 26.527186
iter: 560000, tree: 2348357, queue: 1976030, pmap: 2163971, log10(remaining): 1, time elapsed: 26.909580
iter: 570000, tree: 2343579, queue: 1969257, pmap: 2166498, log10(remaining): 1, time elapsed: 27.290321
iter: 580000, tree: 2339494, queue: 1962807, pmap: 2169351, log10(remaining): 1, time elapsed: 27.665721
iter: 590000, tree: 2334883, queue: 1956084, pmap: 2171827, log10(remaining): 1, time elapsed: 28.036953
iter: 600000, tree: 2329687, queue: 1949009, pmap: 2174255, log10(remaining): 1, time elapsed: 28.409394
iter: 610000, tree: 2324292, queue: 1941737, pmap: 2176490, log10(remaining): 1, time elapsed: 28.778793
iter: 620000, tree: 2318005, queue: 1933881, pmap: 2178370, log10(remaining): 1, time elapsed: 29.148463
