System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s50ky0.28_0_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26449 -> 0.26448, length: 3, cache size: 39032
before garbage_collect. num_nodes: 39065, log10(remaining): 1
after garbage_collect. num_nodes: 39065, log10(remaining): 1
iter: 10000, tree: 229080, queue: 219666, pmap: 217692, log10(remaining): 1, time elapsed: 3.840708
iter: 20000, tree: 380608, queue: 362127, pmap: 360024, log10(remaining): 1, time elapsed: 7.345347
iter: 30000, tree: 508054, queue: 480229, pmap: 477292, log10(remaining): 1, time elapsed: 10.712498
iter: 40000, tree: 613814, queue: 576986, pmap: 573477, log10(remaining): 1, time elapsed: 13.952916
iter: 50000, tree: 710859, queue: 665106, pmap: 661787, log10(remaining): 1, time elapsed: 17.107517
iter: 60000, tree: 796685, queue: 742031, pmap: 739607, log10(remaining): 1, time elapsed: 20.207135
iter: 70000, tree: 875747, queue: 812084, pmap: 809293, log10(remaining): 1, time elapsed: 23.301891
iter: 80000, tree: 943263, queue: 870726, pmap: 868144, log10(remaining): 1, time elapsed: 26.332877
iter: 90000, tree: 1006905, queue: 925547, pmap: 922679, log10(remaining): 1, time elapsed: 29.446025
iter: 100000, tree: 1073115, queue: 982788, pmap: 980484, log10(remaining): 1, time elapsed: 32.392852
iter: 110000, tree: 1129092, queue: 1030239, pmap: 1028575, log10(remaining): 1, time elapsed: 35.322043
iter: 120000, tree: 1189075, queue: 1081536, pmap: 1081156, log10(remaining): 1, time elapsed: 38.216347
iter: 130000, tree: 1235442, queue: 1119739, pmap: 1121768, log10(remaining): 1, time elapsed: 41.084300
iter: 140000, tree: 1276445, queue: 1152912, pmap: 1155919, log10(remaining): 1, time elapsed: 43.963608
iter: 150000, tree: 1313950, queue: 1182484, pmap: 1188791, log10(remaining): 1, time elapsed: 46.809008
iter: 160000, tree: 1348329, queue: 1208973, pmap: 1218288, log10(remaining): 1, time elapsed: 49.614967
iter: 170000, tree: 1381954, queue: 1234731, pmap: 1246557, log10(remaining): 1, time elapsed: 52.410782
iter: 180000, tree: 1410711, queue: 1255732, pmap: 1270249, log10(remaining): 1, time elapsed: 55.194456
iter: 190000, tree: 1435036, queue: 1272585, pmap: 1291047, log10(remaining): 1, time elapsed: 57.983968
iter: 200000, tree: 1457685, queue: 1287732, pmap: 1311197, log10(remaining): 1, time elapsed: 60.726501
iter: 210000, tree: 1475153, queue: 1298350, pmap: 1326417, log10(remaining): 1, time elapsed: 63.472642
iter: 220000, tree: 1495881, queue: 1311923, pmap: 1345327, log10(remaining): 1, time elapsed: 66.199731
iter: 230000, tree: 1510887, queue: 1320377, pmap: 1359071, log10(remaining): 1, time elapsed: 68.896726
iter: 240000, tree: 1526240, queue: 1328536, pmap: 1373829, log10(remaining): 1, time elapsed: 71.570454
iter: 250000, tree: 1540058, queue: 1336061, pmap: 1388696, log10(remaining): 1, time elapsed: 74.238807
iter: 260000, tree: 1549761, queue: 1339724, pmap: 1399814, log10(remaining): 1, time elapsed: 76.921057
iter: 270000, tree: 1558870, queue: 1343026, pmap: 1410145, log10(remaining): 1, time elapsed: 79.582768
iter: 280000, tree: 1565674, queue: 1344265, pmap: 1419003, log10(remaining): 1, time elapsed: 82.231207
iter: 290000, tree: 1576761, queue: 1349058, pmap: 1430209, log10(remaining): 1, time elapsed: 84.836735
iter: 300000, tree: 1583501, queue: 1350398, pmap: 1439635, log10(remaining): 1, time elapsed: 87.476874
iter: 310000, tree: 1590839, queue: 1352007, pmap: 1450125, log10(remaining): 1, time elapsed: 90.071000
iter: 320000, tree: 1593171, queue: 1349890, pmap: 1456675, log10(remaining): 1, time elapsed: 92.667507
iter: 330000, tree: 1596633, queue: 1348522, pmap: 1463523, log10(remaining): 1, time elapsed: 95.256330
iter: 340000, tree: 1599009, queue: 1346493, pmap: 1470173, log10(remaining): 1, time elapsed: 97.829654
iter: 350000, tree: 1599999, queue: 1342977, pmap: 1475725, log10(remaining): 1, time elapsed: 100.405086
iter: 360000, tree: 1599130, queue: 1338613, pmap: 1480750, log10(remaining): 1, time elapsed: 102.980891
iter: 370000, tree: 1599682, queue: 1335380, pmap: 1486762, log10(remaining): 1, time elapsed: 105.529861
iter: 380000, tree: 1596356, queue: 1329093, pmap: 1489656, log10(remaining): 1, time elapsed: 108.101300
iter: 390000, tree: 1593310, queue: 1323027, pmap: 1493070, log10(remaining): 1, time elapsed: 110.648204
iter: 400000, tree: 1590382, queue: 1317413, pmap: 1497019, log10(remaining): 1, time elapsed: 113.175426
iter: 410000, tree: 1585082, queue: 1310022, pmap: 1499390, log10(remaining): 1, time elapsed: 115.677019
iter: 420000, tree: 1581226, queue: 1303807, pmap: 1502752, log10(remaining): 1, time elapsed: 118.189812
iter: 430000, tree: 1575632, queue: 1296429, pmap: 1505320, log10(remaining): 1, time elapsed: 120.708979
iter: 440000, tree: 1567915, queue: 1287728, pmap: 1506440, log10(remaining): 1, time elapsed: 123.229648
iter: 450000, tree: 1560448, queue: 1279210, pmap: 1507621, log10(remaining): 1, time elapsed: 125.726605
iter: 460000, tree: 1551847, queue: 1269897, pmap: 1508364, log10(remaining): 1, time elapsed: 128.224246
iter: 470000, tree: 1543676, queue: 1260836, pmap: 1509290, log10(remaining): 1, time elapsed: 130.704633
iter: 480000, tree: 1534690, queue: 1251338, pmap: 1509865, log10(remaining): 1, time elapsed: 133.164739
iter: 490000, tree: 1525464, queue: 1241663, pmap: 1510358, log10(remaining): 1, time elapsed: 135.629506
iter: 500000, tree: 1516151, queue: 1231994, pmap: 1510788, log10(remaining): 1, time elapsed: 138.081256
iter: 510000, tree: 1506970, queue: 1222353, pmap: 1511290, log10(remaining): 1, time elapsed: 140.503837
iter: 520000, tree: 1497587, queue: 1212592, pmap: 1511710, log10(remaining): 1, time elapsed: 142.932916
iter: 530000, tree: 1487921, queue: 1202732, pmap: 1511972, log10(remaining): 1, time elapsed: 145.383032
iter: 540000, tree: 1478578, queue: 1192999, pmap: 1512399, log10(remaining): 1, time elapsed: 147.826050
iter: 550000, tree: 1468948, queue: 1183157, pmap: 1512722, log10(remaining): 1, time elapsed: 150.254519
