System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s50ky0.25_7_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.25784 -> 0.25784, length: 3, cache size: 206449
min(objective): 0.25784 -> 0.25784, length: 3, cache size: 206464
before garbage_collect. num_nodes: 206487, log10(remaining): 1
after garbage_collect. num_nodes: 206487, log10(remaining): 1
iter: 10000, tree: 302322, queue: 293527, pmap: 285507, log10(remaining): 1, time elapsed: 4.953911
iter: 20000, tree: 520063, queue: 502505, pmap: 491688, log10(remaining): 1, time elapsed: 9.425647
iter: 30000, tree: 713703, queue: 687199, pmap: 675487, log10(remaining): 1, time elapsed: 13.676060
min(objective): 0.25784 -> 0.25784, length: 4, cache size: 863428
before garbage_collect. num_nodes: 863455, log10(remaining): 1
after garbage_collect. num_nodes: 863455, log10(remaining): 1
iter: 40000, tree: 883845, queue: 848420, pmap: 835726, log10(remaining): 1, time elapsed: 17.914029
iter: 50000, tree: 1033849, queue: 989684, pmap: 977514, log10(remaining): 1, time elapsed: 22.061892
iter: 60000, tree: 1172194, queue: 1119212, pmap: 1105523, log10(remaining): 1, time elapsed: 26.113177
iter: 70000, tree: 1305588, queue: 1243661, pmap: 1229714, log10(remaining): 1, time elapsed: 30.066601
iter: 80000, tree: 1429945, queue: 1359025, pmap: 1344916, log10(remaining): 1, time elapsed: 33.974511
iter: 90000, tree: 1549590, queue: 1469810, pmap: 1454990, log10(remaining): 1, time elapsed: 37.855567
iter: 100000, tree: 1670213, queue: 1581488, pmap: 1566044, log10(remaining): 1, time elapsed: 41.719451
iter: 110000, tree: 1779846, queue: 1682186, pmap: 1667364, log10(remaining): 1, time elapsed: 45.498450
iter: 120000, tree: 1886399, queue: 1779761, pmap: 1766151, log10(remaining): 1, time elapsed: 49.234788
iter: 130000, tree: 1991477, queue: 1876083, pmap: 1862198, log10(remaining): 1, time elapsed: 53.251764
iter: 140000, tree: 2091687, queue: 1967429, pmap: 1952546, log10(remaining): 1, time elapsed: 56.982115
iter: 150000, tree: 2190668, queue: 2057577, pmap: 2041867, log10(remaining): 1, time elapsed: 60.693420
iter: 160000, tree: 2291316, queue: 2149121, pmap: 2133466, log10(remaining): 1, time elapsed: 64.371867
iter: 170000, tree: 2383065, queue: 2231919, pmap: 2217180, log10(remaining): 1, time elapsed: 68.030334
iter: 180000, tree: 2470645, queue: 2310564, pmap: 2296259, log10(remaining): 1, time elapsed: 71.670045
iter: 190000, tree: 2552695, queue: 2383817, pmap: 2368916, log10(remaining): 1, time elapsed: 75.289602
iter: 200000, tree: 2644552, queue: 2466819, pmap: 2450281, log10(remaining): 1, time elapsed: 78.910428
iter: 210000, tree: 2726860, queue: 2540299, pmap: 2524100, log10(remaining): 1, time elapsed: 82.489466
iter: 220000, tree: 2808986, queue: 2613665, pmap: 2595667, log10(remaining): 1, time elapsed: 86.096509
iter: 230000, tree: 2890303, queue: 2686288, pmap: 2666779, log10(remaining): 1, time elapsed: 89.696271
iter: 240000, tree: 2966799, queue: 2754051, pmap: 2733566, log10(remaining): 1, time elapsed: 93.254334
iter: 250000, tree: 3045316, queue: 2823661, pmap: 2802531, log10(remaining): 1, time elapsed: 96.805717
iter: 260000, tree: 3116407, queue: 2885876, pmap: 2863686, log10(remaining): 1, time elapsed: 100.325124
iter: 270000, tree: 3189574, queue: 2950271, pmap: 2927385, log10(remaining): 1, time elapsed: 103.878222
iter: 280000, tree: 3260964, queue: 3012616, pmap: 2990373, log10(remaining): 1, time elapsed: 107.368361
iter: 290000, tree: 3333420, queue: 3076187, pmap: 3054750, log10(remaining): 1, time elapsed: 110.872261
iter: 300000, tree: 3403517, queue: 3137464, pmap: 3117409, log10(remaining): 1, time elapsed: 114.353843
iter: 310000, tree: 3471275, queue: 3196638, pmap: 3178466, log10(remaining): 1, time elapsed: 117.828345
iter: 320000, tree: 3538109, queue: 3254648, pmap: 3234801, log10(remaining): 1, time elapsed: 121.319087
iter: 330000, tree: 3607095, queue: 3314789, pmap: 3293931, log10(remaining): 1, time elapsed: 124.813991
iter: 340000, tree: 3670048, queue: 3368872, pmap: 3348280, log10(remaining): 1, time elapsed: 128.285371
iter: 350000, tree: 3734231, queue: 3424550, pmap: 3402815, log10(remaining): 1, time elapsed: 131.810595
iter: 360000, tree: 3795821, queue: 3477444, pmap: 3456734, log10(remaining): 1, time elapsed: 135.278194
iter: 370000, tree: 3858516, queue: 3531575, pmap: 3510464, log10(remaining): 1, time elapsed: 138.759621
iter: 380000, tree: 3913893, queue: 3578338, pmap: 3557449, log10(remaining): 1, time elapsed: 142.196777
iter: 390000, tree: 3971544, queue: 3627325, pmap: 3607387, log10(remaining): 1, time elapsed: 145.630642
iter: 400000, tree: 4029700, queue: 3676805, pmap: 3658770, log10(remaining): 1, time elapsed: 149.071770
iter: 410000, tree: 4083644, queue: 3722100, pmap: 3706676, log10(remaining): 1, time elapsed: 152.492384
iter: 420000, tree: 4136491, queue: 3766250, pmap: 3752544, log10(remaining): 1, time elapsed: 156.393055
iter: 430000, tree: 4190560, queue: 3811712, pmap: 3798673, log10(remaining): 1, time elapsed: 159.788417
iter: 440000, tree: 4241504, queue: 3854010, pmap: 3842266, log10(remaining): 1, time elapsed: 163.167356
iter: 450000, tree: 4287875, queue: 3891870, pmap: 3880909, log10(remaining): 1, time elapsed: 166.543309
iter: 460000, tree: 4332895, queue: 3928658, pmap: 3918935, log10(remaining): 1, time elapsed: 169.940443
iter: 470000, tree: 4373935, queue: 3961357, pmap: 3952104, log10(remaining): 1, time elapsed: 173.300044
iter: 480000, tree: 4419298, queue: 3998479, pmap: 3989651, log10(remaining): 1, time elapsed: 176.706552
iter: 490000, tree: 4468877, queue: 4039522, pmap: 4031671, log10(remaining): 1, time elapsed: 180.105046
iter: 500000, tree: 4508921, queue: 4071181, pmap: 4064164, log10(remaining): 1, time elapsed: 183.458472
iter: 510000, tree: 4548533, queue: 4102893, pmap: 4097642, log10(remaining): 1, time elapsed: 186.817621
iter: 520000, tree: 4591725, queue: 4137736, pmap: 4132988, log10(remaining): 1, time elapsed: 190.175916
iter: 530000, tree: 4635303, queue: 4172889, pmap: 4170434, log10(remaining): 1, time elapsed: 193.517573
iter: 540000, tree: 4672994, queue: 4202609, pmap: 4201260, log10(remaining): 1, time elapsed: 196.884026
iter: 550000, tree: 4712660, queue: 4234341, pmap: 4234998, log10(remaining): 1, time elapsed: 200.227304
iter: 560000, tree: 4748467, queue: 4262507, pmap: 4266677, log10(remaining): 1, time elapsed: 203.556425
iter: 570000, tree: 4784895, queue: 4290886, pmap: 4296446, log10(remaining): 1, time elapsed: 206.896537
iter: 580000, tree: 4822989, queue: 4320831, pmap: 4329930, log10(remaining): 1, time elapsed: 210.229975
iter: 590000, tree: 4857260, queue: 4347197, pmap: 4359224, log10(remaining): 1, time elapsed: 213.558161
iter: 600000, tree: 4891457, queue: 4373294, pmap: 4387663, log10(remaining): 1, time elapsed: 216.876579
iter: 610000, tree: 4924115, queue: 4398027, pmap: 4415611, log10(remaining): 1, time elapsed: 220.192610
iter: 620000, tree: 4955615, queue: 4421560, pmap: 4442251, log10(remaining): 1, time elapsed: 223.485345
iter: 630000, tree: 4986645, queue: 4444614, pmap: 4468531, log10(remaining): 1, time elapsed: 226.757644
iter: 640000, tree: 5013241, queue: 4464012, pmap: 4491792, log10(remaining): 1, time elapsed: 230.047576
iter: 650000, tree: 5034770, queue: 4478271, pmap: 4508745, log10(remaining): 1, time elapsed: 233.293392
iter: 660000, tree: 5063909, queue: 4499794, pmap: 4534354, log10(remaining): 1, time elapsed: 236.586525
iter: 670000, tree: 5089177, queue: 4517827, pmap: 4555739, log10(remaining): 1, time elapsed: 239.889520
iter: 680000, tree: 5113508, queue: 4534828, pmap: 4576012, log10(remaining): 1, time elapsed: 243.164568
iter: 690000, tree: 5137442, queue: 4551309, pmap: 4595524, log10(remaining): 1, time elapsed: 246.432975
iter: 700000, tree: 5163889, queue: 4570298, pmap: 4619099, log10(remaining): 1, time elapsed: 249.715372
iter: 710000, tree: 5189211, queue: 4588225, pmap: 4641391, log10(remaining): 1, time elapsed: 252.977722
iter: 720000, tree: 5215231, queue: 4607186, pmap: 4664447, log10(remaining): 1, time elapsed: 256.265776
iter: 730000, tree: 5240150, queue: 4624775, pmap: 4687251, log10(remaining): 1, time elapsed: 259.526540
iter: 740000, tree: 5265352, queue: 4642550, pmap: 4710130, log10(remaining): 1, time elapsed: 262.769807
iter: 750000, tree: 5286554, queue: 4656483, pmap: 4728941, log10(remaining): 1, time elapsed: 265.997058
iter: 760000, tree: 5307106, queue: 4670193, pmap: 4746918, log10(remaining): 1, time elapsed: 269.255113
iter: 770000, tree: 5326704, queue: 4682713, pmap: 4765328, log10(remaining): 1, time elapsed: 272.493291
iter: 780000, tree: 5345484, queue: 4694511, pmap: 4781819, log10(remaining): 1, time elapsed: 275.720818
iter: 790000, tree: 5364869, queue: 4707016, pmap: 4798937, log10(remaining): 1, time elapsed: 278.957902
iter: 800000, tree: 5386330, queue: 4721666, pmap: 4817739, log10(remaining): 1, time elapsed: 282.233441
iter: 810000, tree: 5407438, queue: 4735842, pmap: 4835940, log10(remaining): 1, time elapsed: 285.472929
iter: 820000, tree: 5425552, queue: 4746973, pmap: 4852022, log10(remaining): 1, time elapsed: 288.696733
iter: 830000, tree: 5443973, queue: 4758575, pmap: 4868248, log10(remaining): 1, time elapsed: 291.956519
iter: 840000, tree: 5463118, queue: 4771073, pmap: 4886051, log10(remaining): 1, time elapsed: 295.190688
iter: 850000, tree: 5477705, queue: 4779462, pmap: 4899325, log10(remaining): 1, time elapsed: 298.425098
iter: 860000, tree: 5492785, queue: 4788663, pmap: 4914293, log10(remaining): 1, time elapsed: 301.661155
iter: 870000, tree: 5511357, queue: 4800651, pmap: 4932257, log10(remaining): 1, time elapsed: 304.899835
iter: 880000, tree: 5529287, queue: 4812374, pmap: 4949842, log10(remaining): 1, time elapsed: 308.118865
iter: 890000, tree: 5541414, queue: 4818383, pmap: 4961994, log10(remaining): 1, time elapsed: 311.312555
iter: 900000, tree: 5553382, queue: 4824587, pmap: 4975195, log10(remaining): 1, time elapsed: 314.511562
iter: 910000, tree: 5566977, queue: 4832006, pmap: 4988641, log10(remaining): 1, time elapsed: 317.710536
iter: 920000, tree: 5578662, queue: 4837847, pmap: 5000290, log10(remaining): 1, time elapsed: 320.938461
iter: 930000, tree: 5591360, queue: 4844860, pmap: 5013134, log10(remaining): 1, time elapsed: 324.154279
iter: 940000, tree: 5599907, queue: 4848167, pmap: 5023246, log10(remaining): 1, time elapsed: 327.352183
iter: 950000, tree: 5609871, queue: 4852612, pmap: 5033644, log10(remaining): 1, time elapsed: 330.553807
iter: 960000, tree: 5618630, queue: 4856036, pmap: 5043354, log10(remaining): 1, time elapsed: 333.747222
iter: 970000, tree: 5625974, queue: 4858530, pmap: 5052364, log10(remaining): 1, time elapsed: 336.948402
iter: 980000, tree: 5633961, queue: 4861222, pmap: 5062000, log10(remaining): 1, time elapsed: 340.107081
iter: 990000, tree: 5639526, queue: 4862226, pmap: 5070222, log10(remaining): 1, time elapsed: 343.287295
iter: 1000000, tree: 5646331, queue: 4864142, pmap: 5079561, log10(remaining): 1, time elapsed: 346.464901
iter: 1010000, tree: 5650909, queue: 4864119, pmap: 5087154, log10(remaining): 1, time elapsed: 349.631357
iter: 1020000, tree: 5654459, queue: 4863493, pmap: 5093803, log10(remaining): 1, time elapsed: 352.802303
iter: 1030000, tree: 5658479, queue: 4863081, pmap: 5101366, log10(remaining): 1, time elapsed: 355.971925
iter: 1040000, tree: 5661836, queue: 4862317, pmap: 5108229, log10(remaining): 1, time elapsed: 359.124935
iter: 1050000, tree: 5668178, queue: 4863792, pmap: 5117557, log10(remaining): 1, time elapsed: 362.299650
iter: 1060000, tree: 5675296, queue: 4866385, pmap: 5128102, log10(remaining): 1, time elapsed: 365.470952
iter: 1070000, tree: 5679217, queue: 4866262, pmap: 5135931, log10(remaining): 1, time elapsed: 368.616807
iter: 1080000, tree: 5682345, queue: 4865141, pmap: 5142647, log10(remaining): 1, time elapsed: 371.756446
iter: 1090000, tree: 5686063, queue: 4864676, pmap: 5150150, log10(remaining): 1, time elapsed: 374.885904
iter: 1100000, tree: 5688449, queue: 4863037, pmap: 5155325, log10(remaining): 1, time elapsed: 378.007011
iter: 1110000, tree: 5694135, queue: 4864578, pmap: 5164503, log10(remaining): 1, time elapsed: 381.192553
iter: 1120000, tree: 5693609, queue: 4860827, pmap: 5169448, log10(remaining): 1, time elapsed: 384.315801
iter: 1130000, tree: 5695223, queue: 4858763, pmap: 5175504, log10(remaining): 1, time elapsed: 387.441787
iter: 1140000, tree: 5696872, queue: 4856813, pmap: 5181783, log10(remaining): 1, time elapsed: 390.581613
iter: 1150000, tree: 5697613, queue: 4854219, pmap: 5187652, log10(remaining): 1, time elapsed: 393.730148
iter: 1160000, tree: 5697312, queue: 4850654, pmap: 5192606, log10(remaining): 1, time elapsed: 396.860050
iter: 1170000, tree: 5700246, queue: 4850222, pmap: 5200848, log10(remaining): 1, time elapsed: 399.988902
iter: 1180000, tree: 5702091, queue: 4848725, pmap: 5207587, log10(remaining): 1, time elapsed: 403.140510
iter: 1190000, tree: 5702114, queue: 4845714, pmap: 5213155, log10(remaining): 1, time elapsed: 406.260793
iter: 1200000, tree: 5701807, queue: 4842435, pmap: 5218840, log10(remaining): 1, time elapsed: 409.377188
iter: 1210000, tree: 5701990, queue: 4839715, pmap: 5225145, log10(remaining): 1, time elapsed: 412.480880
iter: 1220000, tree: 5701722, queue: 4836558, pmap: 5231121, log10(remaining): 1, time elapsed: 415.589178
iter: 1230000, tree: 5699983, queue: 4832376, pmap: 5236097, log10(remaining): 1, time elapsed: 418.679006
iter: 1240000, tree: 5695379, queue: 4825789, pmap: 5238622, log10(remaining): 1, time elapsed: 421.737339
