System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s5ky0.28_8_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
iter: 10000, tree: 259186, queue: 249766, pmap: 249712, log10(remaining): 1, time elapsed: 0.833695
iter: 20000, tree: 441732, queue: 422888, pmap: 421686, log10(remaining): 1, time elapsed: 1.514350
iter: 30000, tree: 592799, queue: 564754, pmap: 562386, log10(remaining): 1, time elapsed: 2.217415
min(objective): 0.27141 -> 0.27141, length: 6, cache size: 687993
before garbage_collect. num_nodes: 688021, log10(remaining): 1
after garbage_collect. num_nodes: 688021, log10(remaining): 1
iter: 40000, tree: 722278, queue: 684949, pmap: 681062, log10(remaining): 1, time elapsed: 2.891346
iter: 50000, tree: 834505, queue: 788107, pmap: 782275, log10(remaining): 1, time elapsed: 3.486599
iter: 60000, tree: 934919, queue: 879481, pmap: 870666, log10(remaining): 1, time elapsed: 4.076785
iter: 70000, tree: 1029842, queue: 965446, pmap: 953797, log10(remaining): 1, time elapsed: 4.765638
iter: 80000, tree: 1115088, queue: 1041670, pmap: 1027538, log10(remaining): 1, time elapsed: 5.311708
iter: 90000, tree: 1190571, queue: 1108107, pmap: 1092442, log10(remaining): 1, time elapsed: 5.848461
iter: 100000, tree: 1260197, queue: 1168938, pmap: 1150747, log10(remaining): 1, time elapsed: 6.387156
iter: 110000, tree: 1325644, queue: 1225552, pmap: 1205778, log10(remaining): 1, time elapsed: 6.908078
iter: 120000, tree: 1386851, queue: 1278144, pmap: 1255505, log10(remaining): 1, time elapsed: 7.420217
iter: 130000, tree: 1445006, queue: 1327728, pmap: 1302930, log10(remaining): 1, time elapsed: 7.926890
iter: 140000, tree: 1500441, queue: 1374579, pmap: 1348274, log10(remaining): 1, time elapsed: 8.426930
iter: 150000, tree: 1553144, queue: 1418970, pmap: 1390351, log10(remaining): 1, time elapsed: 8.918105
iter: 160000, tree: 1600902, queue: 1458664, pmap: 1428943, log10(remaining): 1, time elapsed: 9.408252
iter: 170000, tree: 1649476, queue: 1498940, pmap: 1469324, log10(remaining): 1, time elapsed: 9.915337
