System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s10ky0.25_4_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26693 -> 0.26692, length: 3, cache size: 319425
min(objective): 0.26692 -> 0.26692, length: 3, cache size: 319441
before garbage_collect. num_nodes: 319463, log10(remaining): 1
after garbage_collect. num_nodes: 319463, log10(remaining): 1
iter: 10000, tree: 332580, queue: 323758, pmap: 316349, log10(remaining): 1, time elapsed: 1.558295
iter: 20000, tree: 578019, queue: 560385, pmap: 551157, log10(remaining): 1, time elapsed: 2.927576
iter: 30000, tree: 800638, queue: 773982, pmap: 765059, log10(remaining): 1, time elapsed: 4.208906
iter: 40000, tree: 1005252, queue: 969545, pmap: 959714, log10(remaining): 1, time elapsed: 5.558433
iter: 50000, tree: 1201753, queue: 1156838, pmap: 1146847, log10(remaining): 1, time elapsed: 6.754569
iter: 60000, tree: 1385391, queue: 1331182, pmap: 1322137, log10(remaining): 1, time elapsed: 7.955517
iter: 70000, tree: 1552408, queue: 1489103, pmap: 1480620, log10(remaining): 1, time elapsed: 9.109456
iter: 80000, tree: 1715539, queue: 1643010, pmap: 1634300, log10(remaining): 1, time elapsed: 10.254389
iter: 90000, tree: 1869079, queue: 1787436, pmap: 1778498, log10(remaining): 1, time elapsed: 11.415437
iter: 100000, tree: 2015904, queue: 1925106, pmap: 1915934, log10(remaining): 1, time elapsed: 12.752895
iter: 110000, tree: 2154165, queue: 2054112, pmap: 2045235, log10(remaining): 1, time elapsed: 13.839608
iter: 120000, tree: 2293664, queue: 2184286, pmap: 2175473, log10(remaining): 1, time elapsed: 14.946878
iter: 130000, tree: 2424593, queue: 2305884, pmap: 2297475, log10(remaining): 1, time elapsed: 16.011350
iter: 140000, tree: 2550603, queue: 2422609, pmap: 2414733, log10(remaining): 1, time elapsed: 17.066887
iter: 150000, tree: 2674058, queue: 2536773, pmap: 2529930, log10(remaining): 1, time elapsed: 18.116104
iter: 160000, tree: 2794131, queue: 2647688, pmap: 2642145, log10(remaining): 1, time elapsed: 19.171391
iter: 170000, tree: 2910206, queue: 2754468, pmap: 2747843, log10(remaining): 1, time elapsed: 20.230950
iter: 180000, tree: 3021416, queue: 2856405, pmap: 2850024, log10(remaining): 1, time elapsed: 21.262338
iter: 190000, tree: 3128347, queue: 2954170, pmap: 2946898, log10(remaining): 1, time elapsed: 22.284141
iter: 200000, tree: 3233275, queue: 3050119, pmap: 3040141, log10(remaining): 1, time elapsed: 23.310328
iter: 210000, tree: 3336515, queue: 3144470, pmap: 3135157, log10(remaining): 1, time elapsed: 24.332224
iter: 220000, tree: 3440490, queue: 3239415, pmap: 3230261, log10(remaining): 1, time elapsed: 25.376590
iter: 230000, tree: 3543854, queue: 3333768, pmap: 3324122, log10(remaining): 1, time elapsed: 26.394306
iter: 240000, tree: 3641148, queue: 3422071, pmap: 3413561, log10(remaining): 1, time elapsed: 27.391151
iter: 250000, tree: 3743713, queue: 3515389, pmap: 3505757, log10(remaining): 1, time elapsed: 28.394558
iter: 260000, tree: 3838121, queue: 3600682, pmap: 3592248, log10(remaining): 1, time elapsed: 29.384329
iter: 270000, tree: 3933515, queue: 3686921, pmap: 3679430, log10(remaining): 1, time elapsed: 30.389079
iter: 280000, tree: 4026855, queue: 3771149, pmap: 3761591, log10(remaining): 1, time elapsed: 31.885452
iter: 290000, tree: 4117750, queue: 3852787, pmap: 3843730, log10(remaining): 1, time elapsed: 32.845856
iter: 300000, tree: 4206882, queue: 3932848, pmap: 3921782, log10(remaining): 1, time elapsed: 33.818331
iter: 310000, tree: 4296052, queue: 4012918, pmap: 4003255, log10(remaining): 1, time elapsed: 34.784754
iter: 320000, tree: 4381752, queue: 4089383, pmap: 4079630, log10(remaining): 1, time elapsed: 35.769460
iter: 330000, tree: 4463064, queue: 4161681, pmap: 4152637, log10(remaining): 1, time elapsed: 36.723575
iter: 340000, tree: 4546630, queue: 4236034, pmap: 4227771, log10(remaining): 1, time elapsed: 37.691962
iter: 350000, tree: 4626134, queue: 4306521, pmap: 4299505, log10(remaining): 1, time elapsed: 38.635410
iter: 360000, tree: 4704662, queue: 4376116, pmap: 4368963, log10(remaining): 1, time elapsed: 39.582486
iter: 370000, tree: 4777564, queue: 4439945, pmap: 4434398, log10(remaining): 1, time elapsed: 40.532921
iter: 380000, tree: 4850555, queue: 4503765, pmap: 4500377, log10(remaining): 1, time elapsed: 41.473156
iter: 390000, tree: 4932035, queue: 4576231, pmap: 4572847, log10(remaining): 1, time elapsed: 42.424579
iter: 400000, tree: 5005753, queue: 4641004, pmap: 4637463, log10(remaining): 1, time elapsed: 43.366488
iter: 410000, tree: 5080516, queue: 4706593, pmap: 4702029, log10(remaining): 1, time elapsed: 44.300653
iter: 420000, tree: 5149493, queue: 4766420, pmap: 4762495, log10(remaining): 1, time elapsed: 45.243334
iter: 430000, tree: 5225439, queue: 4833238, pmap: 4828329, log10(remaining): 1, time elapsed: 46.188044
iter: 440000, tree: 5296456, queue: 4895221, pmap: 4889846, log10(remaining): 1, time elapsed: 47.122616
iter: 450000, tree: 5367573, queue: 4957311, pmap: 4950800, log10(remaining): 1, time elapsed: 48.056637
iter: 460000, tree: 5438164, queue: 5018937, pmap: 5010163, log10(remaining): 1, time elapsed: 48.990354
iter: 470000, tree: 5507829, queue: 5079518, pmap: 5069822, log10(remaining): 1, time elapsed: 49.920879
iter: 480000, tree: 5575273, queue: 5137960, pmap: 5128012, log10(remaining): 1, time elapsed: 50.844715
iter: 490000, tree: 5639738, queue: 5193613, pmap: 5181862, log10(remaining): 1, time elapsed: 51.773286
iter: 500000, tree: 5703481, queue: 5248526, pmap: 5232482, log10(remaining): 1, time elapsed: 52.691852
iter: 510000, tree: 5768423, queue: 5304666, pmap: 5288311, log10(remaining): 1, time elapsed: 53.610495
iter: 520000, tree: 5831854, queue: 5359414, pmap: 5344394, log10(remaining): 1, time elapsed: 54.525414
iter: 530000, tree: 5893295, queue: 5412077, pmap: 5397393, log10(remaining): 1, time elapsed: 55.446231
iter: 540000, tree: 5954193, queue: 5464490, pmap: 5449261, log10(remaining): 1, time elapsed: 56.362122
iter: 550000, tree: 6013296, queue: 5515292, pmap: 5500374, log10(remaining): 1, time elapsed: 57.277587
iter: 560000, tree: 6076849, queue: 5570160, pmap: 5555207, log10(remaining): 1, time elapsed: 58.188602
iter: 570000, tree: 6135091, queue: 5619910, pmap: 5605455, log10(remaining): 1, time elapsed: 59.090621
iter: 580000, tree: 6188318, queue: 5664490, pmap: 5653336, log10(remaining): 1, time elapsed: 59.967148
iter: 590000, tree: 6242502, queue: 5710271, pmap: 5700276, log10(remaining): 1, time elapsed: 60.861365
iter: 600000, tree: 6297938, queue: 5756909, pmap: 5748803, log10(remaining): 1, time elapsed: 61.752376
iter: 610000, tree: 6356318, queue: 5806567, pmap: 5798662, log10(remaining): 1, time elapsed: 62.648664
iter: 620000, tree: 6416985, queue: 5858570, pmap: 5850706, log10(remaining): 1, time elapsed: 63.563189
iter: 630000, tree: 6473974, queue: 5906769, pmap: 5900435, log10(remaining): 1, time elapsed: 64.454670
iter: 640000, tree: 6524954, queue: 5949352, pmap: 5943805, log10(remaining): 1, time elapsed: 65.348004
iter: 650000, tree: 6576906, queue: 5992634, pmap: 5988147, log10(remaining): 1, time elapsed: 66.235146
iter: 660000, tree: 6631516, queue: 6038407, pmap: 6035899, log10(remaining): 1, time elapsed: 67.120905
iter: 670000, tree: 6688119, queue: 6086379, pmap: 6084096, log10(remaining): 1, time elapsed: 68.017730
iter: 680000, tree: 6742737, queue: 6132365, pmap: 6130457, log10(remaining): 1, time elapsed: 68.902494
iter: 690000, tree: 6793907, queue: 6174912, pmap: 6173390, log10(remaining): 1, time elapsed: 69.790215
iter: 700000, tree: 6842682, queue: 6215214, pmap: 6215651, log10(remaining): 1, time elapsed: 70.677544
iter: 710000, tree: 6891901, queue: 6255908, pmap: 6259342, log10(remaining): 1, time elapsed: 71.556020
iter: 720000, tree: 6936013, queue: 6291779, pmap: 6295768, log10(remaining): 1, time elapsed: 72.441822
iter: 730000, tree: 6979365, queue: 6326795, pmap: 6331403, log10(remaining): 1, time elapsed: 73.315766
iter: 740000, tree: 7025877, queue: 6364821, pmap: 6369971, log10(remaining): 1, time elapsed: 74.192562
iter: 750000, tree: 7074036, queue: 6404437, pmap: 6412834, log10(remaining): 1, time elapsed: 75.072752
iter: 760000, tree: 7120777, queue: 6442799, pmap: 6452057, log10(remaining): 1, time elapsed: 75.954472
iter: 770000, tree: 7166855, queue: 6480363, pmap: 6490796, log10(remaining): 1, time elapsed: 76.817359
iter: 780000, tree: 7210304, queue: 6515170, pmap: 6526673, log10(remaining): 1, time elapsed: 77.682214
iter: 790000, tree: 7252834, queue: 6549263, pmap: 6561527, log10(remaining): 1, time elapsed: 78.564422
iter: 800000, tree: 7295671, queue: 6583718, pmap: 6599134, log10(remaining): 1, time elapsed: 79.432322
iter: 810000, tree: 7337762, queue: 6617575, pmap: 6634014, log10(remaining): 1, time elapsed: 80.301102
iter: 820000, tree: 7380223, queue: 6651950, pmap: 6670318, log10(remaining): 1, time elapsed: 81.175720
iter: 830000, tree: 7422799, queue: 6685841, pmap: 6707435, log10(remaining): 1, time elapsed: 82.029440
iter: 840000, tree: 7460065, queue: 6714753, pmap: 6739079, log10(remaining): 1, time elapsed: 82.879212
iter: 850000, tree: 7497757, queue: 6744318, pmap: 6770580, log10(remaining): 1, time elapsed: 83.741931
iter: 860000, tree: 7532652, queue: 6770761, pmap: 6800041, log10(remaining): 1, time elapsed: 84.585333
iter: 870000, tree: 7569790, queue: 6799484, pmap: 6830889, log10(remaining): 1, time elapsed: 85.442455
iter: 880000, tree: 7602283, queue: 6824110, pmap: 6857208, log10(remaining): 1, time elapsed: 86.295347
iter: 890000, tree: 7637470, queue: 6851225, pmap: 6887273, log10(remaining): 1, time elapsed: 87.149700
iter: 900000, tree: 7672985, queue: 6878700, pmap: 6917168, log10(remaining): 1, time elapsed: 88.017368
iter: 910000, tree: 7701921, queue: 6899233, pmap: 6942582, log10(remaining): 1, time elapsed: 88.848021
iter: 920000, tree: 7735972, queue: 6924802, pmap: 6971735, log10(remaining): 1, time elapsed: 89.685648
iter: 930000, tree: 7765754, queue: 6945986, pmap: 6997912, log10(remaining): 1, time elapsed: 90.515363
iter: 940000, tree: 7798149, queue: 6970324, pmap: 7025635, log10(remaining): 1, time elapsed: 91.360909
iter: 950000, tree: 7834614, queue: 6998579, pmap: 7056753, log10(remaining): 1, time elapsed: 92.208237
iter: 960000, tree: 7868724, queue: 7024395, pmap: 7084484, log10(remaining): 1, time elapsed: 93.052328
iter: 970000, tree: 7899787, queue: 7047468, pmap: 7110226, log10(remaining): 1, time elapsed: 93.905037
iter: 980000, tree: 7926866, queue: 7067113, pmap: 7134016, log10(remaining): 1, time elapsed: 94.745058
iter: 990000, tree: 7956057, queue: 7088557, pmap: 7159514, log10(remaining): 1, time elapsed: 95.581098
iter: 1000000, tree: 7988008, queue: 7112459, pmap: 7185858, log10(remaining): 1, time elapsed: 96.420805
iter: 1010000, tree: 8014587, queue: 7130690, pmap: 7207923, log10(remaining): 1, time elapsed: 97.242264
iter: 1020000, tree: 8044959, queue: 7152879, pmap: 7232045, log10(remaining): 1, time elapsed: 98.075910
iter: 1030000, tree: 8070723, queue: 7171069, pmap: 7254550, log10(remaining): 1, time elapsed: 98.902289
iter: 1040000, tree: 8098807, queue: 7191680, pmap: 7279059, log10(remaining): 1, time elapsed: 99.729513
iter: 1050000, tree: 8128672, queue: 7213973, pmap: 7304453, log10(remaining): 1, time elapsed: 100.569651
iter: 1060000, tree: 8155775, queue: 7233629, pmap: 7327590, log10(remaining): 1, time elapsed: 101.408832
iter: 1070000, tree: 8185282, queue: 7255048, pmap: 7352802, log10(remaining): 1, time elapsed: 102.240811
iter: 1080000, tree: 8207420, queue: 7269328, pmap: 7370773, log10(remaining): 1, time elapsed: 103.053826
iter: 1090000, tree: 8232239, queue: 7287271, pmap: 7392686, log10(remaining): 1, time elapsed: 103.893564
iter: 1100000, tree: 8257617, queue: 7305391, pmap: 7415260, log10(remaining): 1, time elapsed: 104.719080
iter: 1110000, tree: 8286025, queue: 7325682, pmap: 7438528, log10(remaining): 1, time elapsed: 105.554272
iter: 1120000, tree: 8306315, queue: 7339292, pmap: 7456568, log10(remaining): 1, time elapsed: 106.378151
iter: 1130000, tree: 8329015, queue: 7354725, pmap: 7475172, log10(remaining): 1, time elapsed: 107.212590
iter: 1140000, tree: 8353402, queue: 7371768, pmap: 7496068, log10(remaining): 1, time elapsed: 108.033849
iter: 1150000, tree: 8378414, queue: 7389155, pmap: 7516322, log10(remaining): 1, time elapsed: 108.867854
iter: 1160000, tree: 8399008, queue: 7402220, pmap: 7533797, log10(remaining): 1, time elapsed: 109.690751
iter: 1170000, tree: 8421653, queue: 7417770, pmap: 7553663, log10(remaining): 1, time elapsed: 110.516871
iter: 1180000, tree: 8442487, queue: 7430605, pmap: 7571745, log10(remaining): 1, time elapsed: 112.379115
iter: 1190000, tree: 8459261, queue: 7440803, pmap: 7585672, log10(remaining): 1, time elapsed: 113.186384
iter: 1200000, tree: 8473716, queue: 7449069, pmap: 7598661, log10(remaining): 1, time elapsed: 113.986452
iter: 1210000, tree: 8497140, queue: 7465142, pmap: 7616711, log10(remaining): 1, time elapsed: 114.803437
iter: 1220000, tree: 8514366, queue: 7475452, pmap: 7631835, log10(remaining): 1, time elapsed: 115.615282
iter: 1230000, tree: 8532930, queue: 7487079, pmap: 7648112, log10(remaining): 1, time elapsed: 116.433878
iter: 1240000, tree: 8551040, queue: 7498160, pmap: 7665018, log10(remaining): 1, time elapsed: 117.240727
iter: 1250000, tree: 8569773, queue: 7510286, pmap: 7682857, log10(remaining): 1, time elapsed: 118.046038
iter: 1260000, tree: 8586874, queue: 7520806, pmap: 7699059, log10(remaining): 1, time elapsed: 118.855121
iter: 1270000, tree: 8603935, queue: 7531552, pmap: 7714913, log10(remaining): 1, time elapsed: 119.663048
iter: 1280000, tree: 8623181, queue: 7543734, pmap: 7733164, log10(remaining): 1, time elapsed: 120.467136
iter: 1290000, tree: 8638799, queue: 7552885, pmap: 7747306, log10(remaining): 1, time elapsed: 121.270752
iter: 1300000, tree: 8652503, queue: 7560521, pmap: 7761325, log10(remaining): 1, time elapsed: 122.073958
iter: 1310000, tree: 8668490, queue: 7570254, pmap: 7776694, log10(remaining): 1, time elapsed: 122.876217
iter: 1320000, tree: 8683660, queue: 7579280, pmap: 7791729, log10(remaining): 1, time elapsed: 123.681096
iter: 1330000, tree: 8697971, queue: 7587550, pmap: 7805546, log10(remaining): 1, time elapsed: 124.484364
iter: 1340000, tree: 8710929, queue: 7594272, pmap: 7818231, log10(remaining): 1, time elapsed: 125.289738
iter: 1350000, tree: 8723583, queue: 7601388, pmap: 7831714, log10(remaining): 1, time elapsed: 126.091541
iter: 1360000, tree: 8733861, queue: 7606376, pmap: 7843136, log10(remaining): 1, time elapsed: 126.877429
iter: 1370000, tree: 8745783, queue: 7612116, pmap: 7855101, log10(remaining): 1, time elapsed: 127.668205
iter: 1380000, tree: 8758637, queue: 7619150, pmap: 7867886, log10(remaining): 1, time elapsed: 128.470094
iter: 1390000, tree: 8768554, queue: 7623132, pmap: 7879744, log10(remaining): 1, time elapsed: 129.242255
iter: 1400000, tree: 8779325, queue: 7628182, pmap: 7890497, log10(remaining): 1, time elapsed: 130.033372
iter: 1410000, tree: 8791248, queue: 7634075, pmap: 7903276, log10(remaining): 1, time elapsed: 130.819734
iter: 1420000, tree: 8802433, queue: 7639761, pmap: 7916176, log10(remaining): 1, time elapsed: 131.610651
iter: 1430000, tree: 8809160, queue: 7642059, pmap: 7925861, log10(remaining): 1, time elapsed: 132.384380
iter: 1440000, tree: 8815482, queue: 7642601, pmap: 7934236, log10(remaining): 1, time elapsed: 133.151868
iter: 1450000, tree: 8824577, queue: 7646324, pmap: 7945028, log10(remaining): 1, time elapsed: 133.939560
iter: 1460000, tree: 8834446, queue: 7650842, pmap: 7956550, log10(remaining): 1, time elapsed: 134.733042
iter: 1470000, tree: 8842410, queue: 7653523, pmap: 7966582, log10(remaining): 1, time elapsed: 135.518876
iter: 1480000, tree: 8847783, queue: 7654327, pmap: 7974927, log10(remaining): 1, time elapsed: 136.291697
iter: 1490000, tree: 8855623, queue: 7656737, pmap: 7984569, log10(remaining): 1, time elapsed: 137.067551
iter: 1500000, tree: 8863989, queue: 7659750, pmap: 7993984, log10(remaining): 1, time elapsed: 137.855544
iter: 1510000, tree: 8872060, queue: 7662446, pmap: 8003991, log10(remaining): 1, time elapsed: 138.639008
iter: 1520000, tree: 8877608, queue: 7663275, pmap: 8012468, log10(remaining): 1, time elapsed: 139.411561
iter: 1530000, tree: 8886431, queue: 7666879, pmap: 8023320, log10(remaining): 1, time elapsed: 140.195220
iter: 1540000, tree: 8896484, queue: 7671802, pmap: 8035968, log10(remaining): 1, time elapsed: 140.988620
iter: 1550000, tree: 8901064, queue: 7671971, pmap: 8044033, log10(remaining): 1, time elapsed: 141.751684
iter: 1560000, tree: 8907254, queue: 7672388, pmap: 8051967, log10(remaining): 1, time elapsed: 142.510254
iter: 1570000, tree: 8914541, queue: 7674631, pmap: 8061640, log10(remaining): 1, time elapsed: 143.285028
iter: 1580000, tree: 8922569, queue: 7677472, pmap: 8071956, log10(remaining): 1, time elapsed: 144.059473
