System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s5ky0.28_5_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
iter: 10000, tree: 252634, queue: 243155, pmap: 242389, log10(remaining): 1, time elapsed: 0.831545
iter: 20000, tree: 429601, queue: 410890, pmap: 407894, log10(remaining): 1, time elapsed: 1.507489
iter: 30000, tree: 577928, queue: 549938, pmap: 544905, log10(remaining): 1, time elapsed: 2.204246
min(objective): 0.26761 -> 0.26761, length: 6, cache size: 614305
before garbage_collect. num_nodes: 614334, log10(remaining): 1
after garbage_collect. num_nodes: 614334, log10(remaining): 1
iter: 40000, tree: 703358, queue: 666200, pmap: 658419, log10(remaining): 1, time elapsed: 2.873200
iter: 50000, tree: 812131, queue: 765961, pmap: 754989, log10(remaining): 1, time elapsed: 3.462675
iter: 60000, tree: 910724, queue: 855485, pmap: 840604, log10(remaining): 1, time elapsed: 4.044004
iter: 70000, tree: 997185, queue: 933004, pmap: 916410, log10(remaining): 1, time elapsed: 4.729141
iter: 80000, tree: 1076753, queue: 1003809, pmap: 983692, log10(remaining): 1, time elapsed: 5.268685
iter: 90000, tree: 1151563, queue: 1070086, pmap: 1047892, log10(remaining): 1, time elapsed: 5.804365
iter: 100000, tree: 1219477, queue: 1129201, pmap: 1103658, log10(remaining): 1, time elapsed: 6.336527
iter: 110000, tree: 1285176, queue: 1186173, pmap: 1157143, log10(remaining): 1, time elapsed: 6.869660
iter: 120000, tree: 1344075, queue: 1236807, pmap: 1205593, log10(remaining): 1, time elapsed: 7.377255
iter: 130000, tree: 1400682, queue: 1285144, pmap: 1252897, log10(remaining): 1, time elapsed: 7.878828
iter: 140000, tree: 1453266, queue: 1329567, pmap: 1293613, log10(remaining): 1, time elapsed: 8.374134
iter: 150000, tree: 1501248, queue: 1369588, pmap: 1333517, log10(remaining): 1, time elapsed: 8.859081
iter: 160000, tree: 1543301, queue: 1403434, pmap: 1369209, log10(remaining): 1, time elapsed: 9.334143
iter: 170000, tree: 1591593, queue: 1443311, pmap: 1408145, log10(remaining): 1, time elapsed: 9.834811
iter: 180000, tree: 1633424, queue: 1477051, pmap: 1441764, log10(remaining): 1, time elapsed: 10.308732
iter: 190000, tree: 1667548, queue: 1503578, pmap: 1469877, log10(remaining): 1, time elapsed: 10.770229
iter: 200000, tree: 1698900, queue: 1527318, pmap: 1495060, log10(remaining): 1, time elapsed: 11.222496
iter: 210000, tree: 1731767, queue: 1552757, pmap: 1522301, log10(remaining): 1, time elapsed: 11.677575
iter: 220000, tree: 1762391, queue: 1575733, pmap: 1547553, log10(remaining): 1, time elapsed: 12.128996
iter: 230000, tree: 1795249, queue: 1600570, pmap: 1573612, log10(remaining): 1, time elapsed: 12.584273
iter: 240000, tree: 1818500, queue: 1616800, pmap: 1593054, log10(remaining): 1, time elapsed: 13.038693
iter: 250000, tree: 1844315, queue: 1635198, pmap: 1615460, log10(remaining): 1, time elapsed: 13.487113
iter: 260000, tree: 1869056, queue: 1652539, pmap: 1636466, log10(remaining): 1, time elapsed: 13.924322
iter: 270000, tree: 1890635, queue: 1667352, pmap: 1654927, log10(remaining): 1, time elapsed: 14.358333
iter: 280000, tree: 1910159, queue: 1680042, pmap: 1672217, log10(remaining): 1, time elapsed: 14.787218
iter: 290000, tree: 1927299, queue: 1690660, pmap: 1686419, log10(remaining): 1, time elapsed: 15.210588
iter: 300000, tree: 1945994, queue: 1702619, pmap: 1703218, log10(remaining): 1, time elapsed: 15.636654
iter: 310000, tree: 1959015, queue: 1709516, pmap: 1715918, log10(remaining): 1, time elapsed: 16.054166
iter: 320000, tree: 1971259, queue: 1716252, pmap: 1728736, log10(remaining): 1, time elapsed: 16.472631
iter: 330000, tree: 1985352, queue: 1724542, pmap: 1742867, log10(remaining): 1, time elapsed: 16.898279
iter: 340000, tree: 1994824, queue: 1728595, pmap: 1752846, log10(remaining): 1, time elapsed: 17.300815
iter: 350000, tree: 2003301, queue: 1731972, pmap: 1762832, log10(remaining): 1, time elapsed: 17.706174
iter: 360000, tree: 2009481, queue: 1733504, pmap: 1771286, log10(remaining): 1, time elapsed: 18.101732
iter: 370000, tree: 2015987, queue: 1735354, pmap: 1780899, log10(remaining): 1, time elapsed: 18.497750
iter: 380000, tree: 2020655, queue: 1735336, pmap: 1788855, log10(remaining): 1, time elapsed: 18.886680
iter: 390000, tree: 2027132, queue: 1737059, pmap: 1798023, log10(remaining): 1, time elapsed: 19.278302
iter: 400000, tree: 2028241, queue: 1734752, pmap: 1804231, log10(remaining): 1, time elapsed: 19.664171
iter: 410000, tree: 2031271, queue: 1733608, pmap: 1811425, log10(remaining): 1, time elapsed: 20.048562
iter: 420000, tree: 2034185, queue: 1732360, pmap: 1818820, log10(remaining): 1, time elapsed: 20.433645
iter: 430000, tree: 2036211, queue: 1730036, pmap: 1825270, log10(remaining): 1, time elapsed: 20.817263
iter: 440000, tree: 2038592, queue: 1728351, pmap: 1832045, log10(remaining): 1, time elapsed: 21.209270
iter: 450000, tree: 2038478, queue: 1724947, pmap: 1837277, log10(remaining): 1, time elapsed: 21.835113
iter: 460000, tree: 2037951, queue: 1721125, pmap: 1842673, log10(remaining): 1, time elapsed: 22.211093
iter: 470000, tree: 2035391, queue: 1715908, pmap: 1846512, log10(remaining): 1, time elapsed: 22.586437
iter: 480000, tree: 2034116, queue: 1711335, pmap: 1851112, log10(remaining): 1, time elapsed: 22.960959
iter: 490000, tree: 2031629, queue: 1706086, pmap: 1855021, log10(remaining): 1, time elapsed: 23.331866
iter: 500000, tree: 2027707, queue: 1699911, pmap: 1858372, log10(remaining): 1, time elapsed: 23.700117
iter: 510000, tree: 2022764, queue: 1692953, pmap: 1860953, log10(remaining): 1, time elapsed: 24.069710
iter: 520000, tree: 2019482, queue: 1687106, pmap: 1864350, log10(remaining): 1, time elapsed: 24.439253
iter: 530000, tree: 2013721, queue: 1679660, pmap: 1866554, log10(remaining): 1, time elapsed: 24.804009
iter: 540000, tree: 2007695, queue: 1671951, pmap: 1868497, log10(remaining): 1, time elapsed: 25.165086
iter: 550000, tree: 2001480, queue: 1664195, pmap: 1870322, log10(remaining): 1, time elapsed: 25.528312
iter: 560000, tree: 1993988, queue: 1655600, pmap: 1871545, log10(remaining): 1, time elapsed: 25.885135
iter: 570000, tree: 1987835, queue: 1647830, pmap: 1873370, log10(remaining): 1, time elapsed: 26.255287
iter: 580000, tree: 1981722, queue: 1640350, pmap: 1875426, log10(remaining): 1, time elapsed: 26.625396
iter: 590000, tree: 1974947, queue: 1632367, pmap: 1877288, log10(remaining): 1, time elapsed: 27.003426
iter: 600000, tree: 1966636, queue: 1623276, pmap: 1878179, log10(remaining): 1, time elapsed: 27.359103
iter: 610000, tree: 1958140, queue: 1614177, pmap: 1879173, log10(remaining): 1, time elapsed: 27.717195
iter: 620000, tree: 1949160, queue: 1604663, pmap: 1879758, log10(remaining): 1, time elapsed: 28.073387
iter: 630000, tree: 1940528, queue: 1595423, pmap: 1880520, log10(remaining): 1, time elapsed: 28.427188
iter: 640000, tree: 1931923, queue: 1586071, pmap: 1881302, log10(remaining): 1, time elapsed: 28.781634
iter: 650000, tree: 1923507, queue: 1576942, pmap: 1882170, log10(remaining): 1, time elapsed: 29.130607
iter: 660000, tree: 1914757, queue: 1567628, pmap: 1882899, log10(remaining): 1, time elapsed: 29.477645
iter: 670000, tree: 1905953, queue: 1558174, pmap: 1883571, log10(remaining): 1, time elapsed: 29.826145
iter: 680000, tree: 1896831, queue: 1548616, pmap: 1884185, log10(remaining): 1, time elapsed: 30.175265
iter: 690000, tree: 1887792, queue: 1539118, pmap: 1884865, log10(remaining): 1, time elapsed: 30.525913
iter: 700000, tree: 1878189, queue: 1529311, pmap: 1885145, log10(remaining): 1, time elapsed: 30.867884
iter: 710000, tree: 1868684, queue: 1519524, pmap: 1885516, log10(remaining): 1, time elapsed: 31.214011
iter: 720000, tree: 1859115, queue: 1509684, pmap: 1885857, log10(remaining): 1, time elapsed: 31.566556
iter: 730000, tree: 1849590, queue: 1499972, pmap: 1886248, log10(remaining): 1, time elapsed: 31.916000
iter: 740000, tree: 1840113, queue: 1490182, pmap: 1886622, log10(remaining): 1, time elapsed: 32.263286
