System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s50ky0.28_4_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26445 -> 0.26444, length: 3, cache size: 38129
before garbage_collect. num_nodes: 38162, log10(remaining): 1
after garbage_collect. num_nodes: 38162, log10(remaining): 1
iter: 10000, tree: 226508, queue: 217187, pmap: 215483, log10(remaining): 1, time elapsed: 3.840718
iter: 20000, tree: 379830, queue: 361333, pmap: 359992, log10(remaining): 1, time elapsed: 7.332786
iter: 30000, tree: 506140, queue: 478353, pmap: 477055, log10(remaining): 1, time elapsed: 10.705513
iter: 40000, tree: 611759, queue: 574995, pmap: 574067, log10(remaining): 1, time elapsed: 13.936437
iter: 50000, tree: 709438, queue: 663595, pmap: 662542, log10(remaining): 1, time elapsed: 17.082762
iter: 60000, tree: 795683, queue: 740921, pmap: 740094, log10(remaining): 1, time elapsed: 20.186916
iter: 70000, tree: 875250, queue: 811452, pmap: 812302, log10(remaining): 1, time elapsed: 23.278511
iter: 80000, tree: 942909, queue: 870201, pmap: 870678, log10(remaining): 1, time elapsed: 26.307509
iter: 90000, tree: 1009364, queue: 927799, pmap: 928535, log10(remaining): 1, time elapsed: 29.485208
iter: 100000, tree: 1072777, queue: 982126, pmap: 984255, log10(remaining): 1, time elapsed: 32.412661
iter: 110000, tree: 1129758, queue: 1030550, pmap: 1032146, log10(remaining): 1, time elapsed: 35.335733
iter: 120000, tree: 1188293, queue: 1080417, pmap: 1084618, log10(remaining): 1, time elapsed: 38.209728
iter: 130000, tree: 1235368, queue: 1119083, pmap: 1125573, log10(remaining): 1, time elapsed: 41.067943
iter: 140000, tree: 1272599, queue: 1148718, pmap: 1157565, log10(remaining): 1, time elapsed: 43.926825
iter: 150000, tree: 1316429, queue: 1184307, pmap: 1193823, log10(remaining): 1, time elapsed: 46.777665
iter: 160000, tree: 1349193, queue: 1209193, pmap: 1222566, log10(remaining): 1, time elapsed: 49.595752
iter: 170000, tree: 1380287, queue: 1232235, pmap: 1249538, log10(remaining): 1, time elapsed: 52.375242
iter: 180000, tree: 1409259, queue: 1253229, pmap: 1273726, log10(remaining): 1, time elapsed: 55.156685
iter: 190000, tree: 1434719, queue: 1271211, pmap: 1295448, log10(remaining): 1, time elapsed: 57.937513
iter: 200000, tree: 1457347, queue: 1286271, pmap: 1314645, log10(remaining): 1, time elapsed: 60.690462
iter: 210000, tree: 1478444, queue: 1300002, pmap: 1332775, log10(remaining): 1, time elapsed: 63.417996
iter: 220000, tree: 1495804, queue: 1310712, pmap: 1349442, log10(remaining): 1, time elapsed: 66.124014
iter: 230000, tree: 1511637, queue: 1319933, pmap: 1364632, log10(remaining): 1, time elapsed: 68.826565
iter: 240000, tree: 1527656, queue: 1329486, pmap: 1380154, log10(remaining): 1, time elapsed: 71.511345
iter: 250000, tree: 1539295, queue: 1335038, pmap: 1392983, log10(remaining): 1, time elapsed: 74.162011
iter: 260000, tree: 1549946, queue: 1339696, pmap: 1404825, log10(remaining): 1, time elapsed: 76.820699
iter: 270000, tree: 1557740, queue: 1341915, pmap: 1414361, log10(remaining): 1, time elapsed: 79.492773
iter: 280000, tree: 1565163, queue: 1343450, pmap: 1423148, log10(remaining): 1, time elapsed: 82.128004
iter: 290000, tree: 1576871, queue: 1348591, pmap: 1434936, log10(remaining): 1, time elapsed: 84.725179
iter: 300000, tree: 1583820, queue: 1349837, pmap: 1444516, log10(remaining): 1, time elapsed: 87.329524
iter: 310000, tree: 1588720, queue: 1349553, pmap: 1452814, log10(remaining): 1, time elapsed: 89.925314
iter: 320000, tree: 1594472, queue: 1350261, pmap: 1461760, log10(remaining): 1, time elapsed: 92.539460
iter: 330000, tree: 1597178, queue: 1348279, pmap: 1468417, log10(remaining): 1, time elapsed: 95.115545
iter: 340000, tree: 1598748, queue: 1345522, pmap: 1474761, log10(remaining): 1, time elapsed: 97.676731
iter: 350000, tree: 1597494, queue: 1340394, pmap: 1479107, log10(remaining): 1, time elapsed: 100.235716
iter: 360000, tree: 1597780, queue: 1336986, pmap: 1484776, log10(remaining): 1, time elapsed: 102.805787
iter: 370000, tree: 1597234, queue: 1332616, pmap: 1489588, log10(remaining): 1, time elapsed: 105.365208
iter: 380000, tree: 1594627, queue: 1327045, pmap: 1493345, log10(remaining): 1, time elapsed: 107.901781
iter: 390000, tree: 1592929, queue: 1322004, pmap: 1497911, log10(remaining): 1, time elapsed: 110.452395
iter: 400000, tree: 1588305, queue: 1315001, pmap: 1500327, log10(remaining): 1, time elapsed: 112.974636
iter: 410000, tree: 1582799, queue: 1307560, pmap: 1502463, log10(remaining): 1, time elapsed: 115.502478
iter: 420000, tree: 1576554, queue: 1299854, pmap: 1504645, log10(remaining): 1, time elapsed: 118.001408
iter: 430000, tree: 1568968, queue: 1291274, pmap: 1505777, log10(remaining): 1, time elapsed: 120.523923
iter: 440000, tree: 1561950, queue: 1283050, pmap: 1507271, log10(remaining): 1, time elapsed: 123.015387
iter: 450000, tree: 1556658, queue: 1276137, pmap: 1510255, log10(remaining): 1, time elapsed: 125.498504
iter: 460000, tree: 1548488, queue: 1267117, pmap: 1511234, log10(remaining): 1, time elapsed: 127.983825
iter: 470000, tree: 1539568, queue: 1257643, pmap: 1511779, log10(remaining): 1, time elapsed: 130.450382
iter: 480000, tree: 1530895, queue: 1248352, pmap: 1512536, log10(remaining): 1, time elapsed: 132.905625
iter: 490000, tree: 1522001, queue: 1238830, pmap: 1513141, log10(remaining): 1, time elapsed: 135.359974
iter: 500000, tree: 1513096, queue: 1229410, pmap: 1513796, log10(remaining): 1, time elapsed: 137.788150
iter: 510000, tree: 1504146, queue: 1219927, pmap: 1514429, log10(remaining): 1, time elapsed: 140.230459
iter: 520000, tree: 1494609, queue: 1210117, pmap: 1514754, log10(remaining): 1, time elapsed: 142.651211
iter: 530000, tree: 1485207, queue: 1200344, pmap: 1515147, log10(remaining): 1, time elapsed: 145.093979
iter: 540000, tree: 1475671, queue: 1190519, pmap: 1515471, log10(remaining): 1, time elapsed: 147.526082
iter: 550000, tree: 1466146, queue: 1180698, pmap: 1515802, log10(remaining): 1, time elapsed: 149.943665
iter: 560000, tree: 1456915, queue: 1171041, pmap: 1516274, log10(remaining): 1, time elapsed: 152.357206
iter: 570000, tree: 1447662, queue: 1161330, pmap: 1516717, log10(remaining): 1, time elapsed: 154.760684
iter: 580000, tree: 1437552, queue: 1151305, pmap: 1516897, log10(remaining): 1, time elapsed: 157.163330
iter: 590000, tree: 1427573, queue: 1141305, pmap: 1517030, log10(remaining): 1, time elapsed: 159.563273
iter: 600000, tree: 1417349, queue: 1131194, pmap: 1517076, log10(remaining): 1, time elapsed: 161.946649
iter: 610000, tree: 1407356, queue: 1121173, pmap: 1517155, log10(remaining): 1, time elapsed: 164.320751
iter: 620000, tree: 1397406, queue: 1111144, pmap: 1517300, log10(remaining): 1, time elapsed: 166.678877
iter: 630000, tree: 1387187, queue: 1100997, pmap: 1517341, log10(remaining): 1, time elapsed: 169.066279
iter: 640000, tree: 1376972, queue: 1090878, pmap: 1517371, log10(remaining): 1, time elapsed: 171.429656
