System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s10ky0.25_7_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26543 -> 0.26542, length: 3, cache size: 306707
before garbage_collect. num_nodes: 306745, log10(remaining): 1
after garbage_collect. num_nodes: 306745, log10(remaining): 1
iter: 10000, tree: 327544, queue: 318802, pmap: 311859, log10(remaining): 1, time elapsed: 1.539520
iter: 20000, tree: 572734, queue: 555116, pmap: 546690, log10(remaining): 1, time elapsed: 2.904052
iter: 30000, tree: 789720, queue: 763043, pmap: 754655, log10(remaining): 1, time elapsed: 4.165667
iter: 40000, tree: 995049, queue: 959220, pmap: 950310, log10(remaining): 1, time elapsed: 5.500210
iter: 50000, tree: 1188804, queue: 1143694, pmap: 1134917, log10(remaining): 1, time elapsed: 6.698766
iter: 60000, tree: 1366937, queue: 1312624, pmap: 1303940, log10(remaining): 1, time elapsed: 7.890048
iter: 70000, tree: 1529158, queue: 1465645, pmap: 1456880, log10(remaining): 1, time elapsed: 9.030042
iter: 80000, tree: 1685766, queue: 1613016, pmap: 1603696, log10(remaining): 1, time elapsed: 10.157703
iter: 90000, tree: 1834190, queue: 1752232, pmap: 1742690, log10(remaining): 1, time elapsed: 11.296509
iter: 100000, tree: 1976753, queue: 1885512, pmap: 1875973, log10(remaining): 1, time elapsed: 12.625257
iter: 110000, tree: 2117444, queue: 2016994, pmap: 2007415, log10(remaining): 1, time elapsed: 13.700907
iter: 120000, tree: 2252411, queue: 2142650, pmap: 2133601, log10(remaining): 1, time elapsed: 14.786750
iter: 130000, tree: 2382232, queue: 2263114, pmap: 2254631, log10(remaining): 1, time elapsed: 15.843736
iter: 140000, tree: 2507744, queue: 2379312, pmap: 2371695, log10(remaining): 1, time elapsed: 16.898721
iter: 150000, tree: 2630380, queue: 2492668, pmap: 2485037, log10(remaining): 1, time elapsed: 17.939963
iter: 160000, tree: 2743546, queue: 2596601, pmap: 2588556, log10(remaining): 1, time elapsed: 18.970815
iter: 170000, tree: 2857317, queue: 2701072, pmap: 2692651, log10(remaining): 1, time elapsed: 20.023695
iter: 180000, tree: 2966474, queue: 2801213, pmap: 2791112, log10(remaining): 1, time elapsed: 21.054837
iter: 190000, tree: 3074167, queue: 2899756, pmap: 2889065, log10(remaining): 1, time elapsed: 22.074155
iter: 200000, tree: 3179002, queue: 2995630, pmap: 2983229, log10(remaining): 1, time elapsed: 23.091335
iter: 210000, tree: 3285071, queue: 3092608, pmap: 3078977, log10(remaining): 1, time elapsed: 24.100719
iter: 220000, tree: 3389939, queue: 3188348, pmap: 3174903, log10(remaining): 1, time elapsed: 25.127335
iter: 230000, tree: 3488934, queue: 3278144, pmap: 3264103, log10(remaining): 1, time elapsed: 26.129545
iter: 240000, tree: 3588075, queue: 3368121, pmap: 3355047, log10(remaining): 1, time elapsed: 27.129578
