System information:
system name-> Linux; node name-> holy2c01215.rc.fas.harvard.edu; release-> 3.10.0-514.6.1.el7.x86_64; version-> #1 SMP Wed Jan 18 13:06:36 UTC 2017; machine-> x86_64

writing logs to: ../logs/for-census_c1s10ky0.25_9_train.out-curious_lb-with_prefix_perm_map-no_minor-removed=none-max_num_nodes=2000000000-c=0.0100000-f=1000.txt

LEARNING RULE LIST via LOWER BOUND Prefix Map
min(objective): 0.26733 -> 0.26732, length: 3, cache size: 316317
min(objective): 0.26732 -> 0.26732, length: 3, cache size: 316333
before garbage_collect. num_nodes: 316356, log10(remaining): 1
after garbage_collect. num_nodes: 316356, log10(remaining): 1
iter: 10000, tree: 335052, queue: 326338, pmap: 320087, log10(remaining): 1, time elapsed: 1.554894
iter: 20000, tree: 588330, queue: 570662, pmap: 563822, log10(remaining): 1, time elapsed: 2.930749
iter: 30000, tree: 818043, queue: 791361, pmap: 785669, log10(remaining): 1, time elapsed: 4.219653
iter: 40000, tree: 1032323, queue: 996552, pmap: 991276, log10(remaining): 1, time elapsed: 5.561086
iter: 50000, tree: 1237886, queue: 1192793, pmap: 1188211, log10(remaining): 1, time elapsed: 6.782110
iter: 60000, tree: 1430826, queue: 1376451, pmap: 1372170, log10(remaining): 1, time elapsed: 7.996763
iter: 70000, tree: 1611352, queue: 1547753, pmap: 1545008, log10(remaining): 1, time elapsed: 9.168468
iter: 80000, tree: 1786789, queue: 1713905, pmap: 1712665, log10(remaining): 1, time elapsed: 10.319914
iter: 90000, tree: 1953234, queue: 1871017, pmap: 1870195, log10(remaining): 1, time elapsed: 11.723702
iter: 100000, tree: 2113685, queue: 2022103, pmap: 2022154, log10(remaining): 1, time elapsed: 12.836351
iter: 110000, tree: 2263652, queue: 2162857, pmap: 2162109, log10(remaining): 1, time elapsed: 13.946700
iter: 120000, tree: 2407779, queue: 2297595, pmap: 2298465, log10(remaining): 1, time elapsed: 15.044968
iter: 130000, tree: 2553332, queue: 2433722, pmap: 2435718, log10(remaining): 1, time elapsed: 16.132899
iter: 140000, tree: 2686424, queue: 2557432, pmap: 2560444, log10(remaining): 1, time elapsed: 17.211049
iter: 150000, tree: 2819269, queue: 2681014, pmap: 2683884, log10(remaining): 1, time elapsed: 18.278766
iter: 160000, tree: 2944455, queue: 2796909, pmap: 2799765, log10(remaining): 1, time elapsed: 19.349949
iter: 170000, tree: 3068862, queue: 2911929, pmap: 2914057, log10(remaining): 1, time elapsed: 20.411690
